0.0000000000e+00,6.1161000000e-08,2.3206000000e-07
-1.0000000000e-02,5.3282000000e-06,4.7872000000e-05
-2.0000000000e-02,1.0092000000e-05,9.8530000000e-05
-3.0000000000e-02,1.5476000000e-05,1.5074000000e-04
-4.0000000000e-02,2.0936000000e-05,1.9802000000e-04
-5.0000000000e-02,2.6164000000e-05,2.4262000000e-04
-6.0000000000e-02,3.1756000000e-05,2.9296000000e-04
-7.0000000000e-02,3.7226000000e-05,3.4424000000e-04
-8.0000000000e-02,4.2358000000e-05,3.9082000000e-04
-9.0000000000e-02,4.7936000000e-05,4.4116000000e-04
-1.0000000000e-01,5.3222000000e-05,4.9106000000e-04
-1.1000000000e-01,5.8934000000e-05,5.3390000000e-04
-1.2000000000e-01,6.4780000000e-05,5.8332000000e-04
-1.3000000000e-01,7.0562000000e-05,6.3654000000e-04
-1.4000000000e-01,7.7030000000e-05,6.8480000000e-04
-1.5000000000e-01,8.3262000000e-05,7.3560000000e-04
-1.6000000000e-01,8.9288000000e-05,7.8066000000e-04
-1.7000000000e-01,9.6296000000e-05,8.2798000000e-04
-1.8000000000e-01,1.0316000000e-04,8.7710000000e-04
-1.9000000000e-01,1.1012000000e-04,9.2672000000e-04
-2.0000000000e-01,1.1670000000e-04,9.7724000000e-04
-2.1000000000e-01,1.2400000000e-04,1.0188000000e-03
-2.2000000000e-01,1.3202000000e-04,1.0690000000e-03
-2.3000000000e-01,1.3962000000e-04,1.1182000000e-03
-2.4000000000e-01,1.4704000000e-04,1.1632000000e-03
-2.5000000000e-01,1.5544000000e-04,1.2142000000e-03
-2.6000000000e-01,1.6338000000e-04,1.2568000000e-03
-2.7000000000e-01,1.7120000000e-04,1.3018000000e-03
-2.8000000000e-01,1.8042000000e-04,1.3548000000e-03
-2.9000000000e-01,1.9022000000e-04,1.4016000000e-03
-3.0000000000e-01,1.9806000000e-04,1.4470000000e-03
-3.1000000000e-01,2.0710000000e-04,1.4950000000e-03
-3.2000000000e-01,2.1652000000e-04,1.5410000000e-03
-3.3000000000e-01,2.2814000000e-04,1.5854000000e-03
-3.4000000000e-01,2.3664000000e-04,1.6352000000e-03
-3.5000000000e-01,2.4610000000e-04,1.6864000000e-03
-3.6000000000e-01,2.5636000000e-04,1.7272000000e-03
-3.7000000000e-01,2.6580000000e-04,1.7720000000e-03
-3.8000000000e-01,2.7556000000e-04,1.8148000000e-03
-3.9000000000e-01,2.8800000000e-04,1.8628000000e-03
-4.0000000000e-01,2.9938000000e-04,1.9108000000e-03
-4.1000000000e-01,3.0942000000e-04,1.9532000000e-03
-4.2000000000e-01,3.2272000000e-04,2.0026000000e-03
-4.3000000000e-01,3.3458000000e-04,2.0442000000e-03
-4.4000000000e-01,3.4644000000e-04,2.0864000000e-03
-4.5000000000e-01,3.6330000000e-04,2.1348000000e-03
-4.6000000000e-01,3.7322000000e-04,2.1806000000e-03
-4.7000000000e-01,3.8602000000e-04,2.2246000000e-03
-4.8000000000e-01,4.0076000000e-04,2.2714000000e-03
-4.9000000000e-01,4.1144000000e-04,2.3200000000e-03
-5.0000000000e-01,4.2514000000e-04,2.3598000000e-03
-5.1000000000e-01,4.4086000000e-04,2.4034000000e-03
-5.2000000000e-01,4.5476000000e-04,2.4552000000e-03
-5.3000000000e-01,4.6880000000e-04,2.4960000000e-03
-5.4000000000e-01,4.8762000000e-04,2.5382000000e-03
-5.5000000000e-01,4.9576000000e-04,2.5790000000e-03
-5.6000000000e-01,5.1356000000e-04,2.6248000000e-03
-5.7000000000e-01,5.3328000000e-04,2.6700000000e-03
-5.8000000000e-01,5.4514000000e-04,2.7122000000e-03
-5.9000000000e-01,5.6288000000e-04,2.7594000000e-03
-6.0000000000e-01,5.7702000000e-04,2.7998000000e-03
-6.1000000000e-01,5.9348000000e-04,2.8418000000e-03
-6.2000000000e-01,6.1142000000e-04,2.8904000000e-03
-6.3000000000e-01,6.2834000000e-04,2.9324000000e-03
-6.4000000000e-01,6.5886000000e-04,2.9792000000e-03
-6.5000000000e-01,6.7892000000e-04,3.0230000000e-03
-6.6000000000e-01,6.9546000000e-04,3.0646000000e-03
-6.7000000000e-01,7.1104000000e-04,3.1070000000e-03
-6.8000000000e-01,7.3150000000e-04,3.1510000000e-03
-6.9000000000e-01,7.5492000000e-04,3.2014000000e-03
-7.0000000000e-01,7.7590000000e-04,3.2452000000e-03
-7.1000000000e-01,8.0312000000e-04,3.2860000000e-03
-7.2000000000e-01,8.2022000000e-04,3.3274000000e-03
-7.3000000000e-01,8.3850000000e-04,3.3736000000e-03
-7.4000000000e-01,8.6300000000e-04,3.4228000000e-03
-7.5000000000e-01,8.8796000000e-04,3.4668000000e-03
-7.6000000000e-01,9.1378000000e-04,3.5134000000e-03
-7.7000000000e-01,9.3676000000e-04,3.5586000000e-03
-7.8000000000e-01,9.6436000000e-04,3.6022000000e-03
-7.9000000000e-01,9.8488000000e-04,3.6490000000e-03
-8.0000000000e-01,1.0154000000e-03,3.6940000000e-03
-8.1000000000e-01,1.0396000000e-03,3.7452000000e-03
-8.2000000000e-01,1.0682000000e-03,3.7998000000e-03
-8.3000000000e-01,1.0956000000e-03,3.8402000000e-03
-8.4000000000e-01,1.1328000000e-03,3.8816000000e-03
-8.5000000000e-01,1.1520000000e-03,3.9356000000e-03
-8.6000000000e-01,1.1822000000e-03,3.9850000000e-03
-8.7000000000e-01,1.2116000000e-03,4.0308000000e-03
-8.8000000000e-01,1.2380000000e-03,4.0754000000e-03
-8.9000000000e-01,1.2598000000e-03,4.1232000000e-03
-9.0000000000e-01,1.3276000000e-03,4.1752000000e-03
-9.1000000000e-01,1.3514000000e-03,4.2198000000e-03
-9.2000000000e-01,1.3776000000e-03,4.2834000000e-03
-9.3000000000e-01,1.4340000000e-03,4.3220000000e-03
-9.4000000000e-01,1.4434000000e-03,4.3752000000e-03
-9.5000000000e-01,1.5028000000e-03,4.4206000000e-03
-9.6000000000e-01,1.5388000000e-03,4.4692000000e-03
-9.7000000000e-01,1.6110000000e-03,4.5090000000e-03
-9.8000000000e-01,1.6400000000e-03,4.5802000000e-03
-9.9000000000e-01,1.6734000000e-03,4.6226000000e-03
-1.0000000000e+00,1.7214000000e-03,4.6662000000e-03
-1.0000000000e+00,1.7350000000e-03,4.6988000000e-03
-9.9000000000e-01,1.7176000000e-03,4.5820000000e-03
-9.8000000000e-01,1.6696000000e-03,4.3006000000e-03
-9.7000000000e-01,1.6314000000e-03,4.1808000000e-03
-9.6000000000e-01,1.5964000000e-03,4.0538000000e-03
-9.5000000000e-01,1.5160000000e-03,3.8352000000e-03
-9.4000000000e-01,1.4720000000e-03,3.7482000000e-03
-9.3000000000e-01,1.5136000000e-03,3.7224000000e-03
-9.2000000000e-01,2.8052000000e-03,3.6828000000e-03
-9.1000000000e-01,2.9566000000e-03,3.6700000000e-03
-9.0000000000e-01,3.0154000000e-03,3.5438000000e-03
-8.9000000000e-01,3.0030000000e-03,3.5502000000e-03
-8.8000000000e-01,2.9596000000e-03,3.4038000000e-03
-8.7000000000e-01,2.9094000000e-03,3.2922000000e-03
-8.6000000000e-01,2.8978000000e-03,3.2412000000e-03
-8.5000000000e-01,2.8572000000e-03,3.1790000000e-03
-8.4000000000e-01,2.7898000000e-03,3.1098000000e-03
-8.3000000000e-01,2.7136000000e-03,3.0768000000e-03
-8.2000000000e-01,2.6850000000e-03,2.9860000000e-03
-8.1000000000e-01,2.5344000000e-03,2.9368000000e-03
-8.0000000000e-01,2.5054000000e-03,2.8736000000e-03
-7.9000000000e-01,2.5284000000e-03,2.8072000000e-03
-7.8000000000e-01,2.4258000000e-03,2.7136000000e-03
-7.7000000000e-01,2.2770000000e-03,2.6512000000e-03
-7.6000000000e-01,2.2334000000e-03,2.5700000000e-03
-7.5000000000e-01,2.1604000000e-03,2.5260000000e-03
-7.4000000000e-01,2.1014000000e-03,2.4900000000e-03
-7.3000000000e-01,2.0628000000e-03,2.3374000000e-03
-7.2000000000e-01,2.0510000000e-03,2.2604000000e-03
-7.1000000000e-01,1.9902000000e-03,2.2246000000e-03
-7.0000000000e-01,1.9066000000e-03,2.1096000000e-03
-6.9000000000e-01,1.8392000000e-03,2.0486000000e-03
-6.8000000000e-01,1.6954000000e-03,1.9336000000e-03
-6.7000000000e-01,1.6756000000e-03,1.6648000000e-03
-6.6000000000e-01,1.6972000000e-03,1.5870000000e-03
-6.5000000000e-01,1.6266000000e-03,1.5398000000e-03
-6.4000000000e-01,1.5316000000e-03,1.5384000000e-03
-6.3000000000e-01,1.4120000000e-03,1.4982000000e-03
-6.2000000000e-01,1.3234000000e-03,1.4878000000e-03
-6.1000000000e-01,1.2710000000e-03,1.5142000000e-03
