1.4400000000e-04,5.8621379139e-04,7.2092429036e-04,7.8546341683e-04,8.6391381046e-04,9.9702097941e-04
1.1440000000e-03,5.8675446780e-04,7.2125956649e-04,7.9266297689e-04,8.7714019173e-04,9.9687647889e-04
2.1440000000e-03,5.8310470195e-04,7.2913840995e-04,7.9546945926e-04,8.7692860689e-04,9.9325450719e-04
3.1440000000e-03,5.8815130615e-04,7.2464004916e-04,7.8721262980e-04,8.7178355898e-04,9.9527678685e-04
4.1440000000e-03,5.8910052758e-04,7.3557523137e-04,7.8368087998e-04,8.7847147370e-04,9.9472898000e-04
5.1440000000e-03,5.9490615968e-04,7.2324939538e-04,7.8392382420e-04,8.7275904662e-04,9.8915792478e-04
6.1440000000e-03,5.8900797740e-04,7.2776711022e-04,7.7751137724e-04,8.8385000709e-04,9.9258155387e-04
7.1440000000e-03,5.9058904299e-04,7.2213253588e-04,7.7498261817e-04,8.7336273282e-04,9.9201002740e-04
8.1440000000e-03,5.9357687860e-04,7.2938826634e-04,7.9600707977e-04,8.7558226369e-04,9.9847726233e-04
9.1440000000e-03,5.8957619331e-04,7.2936265497e-04,7.7732991485e-04,8.7139793322e-04,1.0001532064e-03
1.0144000000e-02,5.9174490161e-04,7.3214650911e-04,7.9559831647e-04,8.8171276730e-04,1.0146727436e-03
1.1144000000e-02,5.8612309658e-04,7.2693183029e-04,7.7267468441e-04,8.8007909653e-04,1.0038632900e-03
1.2144000000e-02,5.8859048295e-04,7.2468967119e-04,7.9360383097e-04,8.8654494903e-04,9.9770877569e-04
1.3144000000e-02,5.7986515458e-04,7.3052222433e-04,7.7720716945e-04,8.8058041001e-04,1.0003951320e-03
1.4144000000e-02,5.8504356275e-04,7.2427770647e-04,7.8204015153e-04,8.8146640337e-04,1.0050064884e-03
1.5144000000e-02,5.8834233641e-04,7.2497430665e-04,7.9849545727e-04,8.8430671894e-04,1.0027267854e-03
1.6144000000e-02,5.8958677982e-04,7.2043920227e-04,8.2178725279e-04,8.7849904958e-04,9.9357857835e-04
1.7144000000e-02,5.8235065808e-04,7.2550348705e-04,8.2094709796e-04,8.8481028797e-04,9.9692886579e-04
1.8144000000e-02,5.8688685385e-04,7.2178198025e-04,8.2721744548e-04,8.7620283011e-04,9.8988908576e-04
1.9144000000e-02,5.8801968407e-04,7.2451184678e-04,7.9793433542e-04,8.7835265731e-04,1.0044728697e-03
2.0144000000e-02,5.8814712247e-04,7.2588853072e-04,8.2652448327e-04,8.6460880993e-04,9.9434444564e-04
2.1144000000e-02,5.9125482949e-04,7.3752649769e-04,7.9601290054e-04,8.7250460638e-04,1.0011709674e-03
2.2144000000e-02,5.8521389292e-04,7.2676863056e-04,7.9540091974e-04,8.7905602413e-04,1.0013134306e-03
2.3144000000e-02,5.9129699366e-04,7.2542068665e-04,7.8281387687e-04,8.7511369202e-04,9.9462820799e-04
2.4144000000e-02,5.8541536418e-04,7.2666545748e-04,7.9414872744e-04,8.7204127340e-04,9.9081677035e-04
2.5144000000e-02,5.8918220020e-04,7.3235809396e-04,7.7396776760e-04,8.7537962827e-04,1.0002600902e-03
