0.0000000000e+00,7.6460000000e-11,0.0000000000e+00,0.0000000000e+00
-6.7000000000e-02,1.4597000000e-10,0.0000000000e+00,0.0000000000e+00
-1.3400000000e-01,4.0156000000e-10,0.0000000000e+00,0.0000000000e+00
-2.0100000000e-01,1.4820000000e-10,0.0000000000e+00,0.0000000000e+00
-2.6800000000e-01,4.1412000000e-10,0.0000000000e+00,0.0000000000e+00
-3.3500000000e-01,8.7620000000e-11,0.0000000000e+00,0.0000000000e+00
-4.0200000000e-01,1.3520000000e-10,0.0000000000e+00,0.0000000000e+00
-4.6900000000e-01,4.1781000000e-10,0.0000000000e+00,0.0000000000e+00
-5.3600000000e-01,1.5663000000e-10,0.0000000000e+00,0.0000000000e+00
-6.0300000000e-01,4.1965000000e-10,0.0000000000e+00,0.0000000000e+00
-6.7000000000e-01,6.8550000000e-11,0.0000000000e+00,0.0000000000e+00
-7.3700000000e-01,8.4670000000e-11,0.0000000000e+00,0.0000000000e+00
-8.0400000000e-01,1.5391000000e-10,0.0000000000e+00,0.0000000000e+00
-8.7100000000e-01,4.2346000000e-10,0.0000000000e+00,0.0000000000e+00
-9.3800000000e-01,1.6381000000e-10,0.0000000000e+00,0.0000000000e+00
-1.0050000000e+00,4.2642000000e-10,0.0000000000e+00,0.0000000000e+00
-1.0720000000e+00,6.7590000000e-11,0.0000000000e+00,0.0000000000e+00
-1.1390000000e+00,9.4020000000e-11,0.0000000000e+00,0.0000000000e+00
-1.2060000000e+00,1.6783000000e-10,0.0000000000e+00,0.0000000000e+00
-1.2730000000e+00,4.2017000000e-10,0.0000000000e+00,0.0000000000e+00
-1.3400000000e+00,1.5315000000e-10,0.0000000000e+00,0.0000000000e+00
-1.4070000000e+00,4.2297000000e-10,0.0000000000e+00,0.0000000000e+00
-1.4740000000e+00,8.0110000000e-11,0.0000000000e+00,0.0000000000e+00
-1.5410000000e+00,1.4185000000e-10,0.0000000000e+00,0.0000000000e+00
-1.6080000000e+00,4.0685000000e-10,0.0000000000e+00,0.0000000000e+00
-1.6750000000e+00,1.4680000000e-10,0.0000000000e+00,0.0000000000e+00
-1.7420000000e+00,4.1448000000e-10,0.0000000000e+00,0.0000000000e+00
-1.8090000000e+00,8.9720000000e-11,0.0000000000e+00,0.0000000000e+00
-1.8760000000e+00,1.4210000000e-10,0.0000000000e+00,0.0000000000e+00
-1.9430000000e+00,4.2330000000e-10,0.0000000000e+00,0.0000000000e+00
-2.0100000000e+00,1.4392000000e-10,0.0000000000e+00,0.0000000000e+00
-2.0770000000e+00,4.2299000000e-10,0.0000000000e+00,0.0000000000e+00
-2.1440000000e+00,8.7720000000e-11,0.0000000000e+00,0.0000000000e+00
-2.2110000000e+00,1.0216000000e-10,0.0000000000e+00,0.0000000000e+00
-2.2780000000e+00,2.1219000000e-10,0.0000000000e+00,0.0000000000e+00
-2.3450000000e+00,4.0378000000e-10,0.0000000000e+00,0.0000000000e+00
