0.0000000000e+00,4.4924000000e-07,0.0000000000e+00,0.0000000000e+00
-5.5000000000e-02,3.1828000000e-04,0.0000000000e+00,0.0000000000e+00
-1.1000000000e-01,6.3330000000e-04,0.0000000000e+00,0.0000000000e+00
-1.6500000000e-01,9.4926000000e-04,0.0000000000e+00,0.0000000000e+00
-2.2000000000e-01,1.2670000000e-03,0.0000000000e+00,0.0000000000e+00
-2.7500000000e-01,1.5850000000e-03,0.0000000000e+00,0.0000000000e+00
-3.3000000000e-01,1.9086000000e-03,0.0000000000e+00,0.0000000000e+00
-3.8500000000e-01,2.2356000000e-03,0.0000000000e+00,0.0000000000e+00
-4.4000000000e-01,2.5570000000e-03,0.0000000000e+00,0.0000000000e+00
-4.9500000000e-01,2.8810000000e-03,0.0000000000e+00,0.0000000000e+00
-5.5000000000e-01,3.2020000000e-03,0.0000000000e+00,0.0000000000e+00
-6.0500000000e-01,3.5296000000e-03,0.0000000000e+00,0.0000000000e+00
-6.6000000000e-01,3.8576000000e-03,0.0000000000e+00,0.0000000000e+00
-7.1500000000e-01,4.1850000000e-03,0.0000000000e+00,0.0000000000e+00
-7.7000000000e-01,4.5174000000e-03,0.0000000000e+00,0.0000000000e+00
-8.2500000000e-01,4.8524000000e-03,0.0000000000e+00,0.0000000000e+00
-8.8000000000e-01,5.1838000000e-03,0.0000000000e+00,0.0000000000e+00
-9.3500000000e-01,5.5194000000e-03,0.0000000000e+00,0.0000000000e+00
-9.9000000000e-01,5.8566000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0450000000e+00,6.1914000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1000000000e+00,6.5260000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1550000000e+00,6.8630000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2100000000e+00,7.2004000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2650000000e+00,7.5440000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3200000000e+00,7.8858000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3750000000e+00,8.2264000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4300000000e+00,8.5710000000e-03,0.0000000000e+00,0.0000000000e+00
-1.4850000000e+00,8.9110000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5400000000e+00,9.2514000000e-03,0.0000000000e+00,0.0000000000e+00
-1.5950000000e+00,9.5956000000e-03,0.0000000000e+00,0.0000000000e+00
-1.6500000000e+00,9.9364000000e-03,0.0000000000e+00,0.0000000000e+00
-1.7050000000e+00,1.0308000000e-02,0.0000000000e+00,0.0000000000e+00
-1.7600000000e+00,1.0652000000e-02,0.0000000000e+00,0.0000000000e+00
-1.8150000000e+00,1.0998000000e-02,0.0000000000e+00,0.0000000000e+00
-1.8700000000e+00,1.1338000000e-02,0.0000000000e+00,0.0000000000e+00
-1.9250000000e+00,1.1680000000e-02,0.0000000000e+00,0.0000000000e+00
-1.9800000000e+00,1.2020000000e-02,0.0000000000e+00,0.0000000000e+00
-2.0350000000e+00,1.2366000000e-02,0.0000000000e+00,0.0000000000e+00
-2.0900000000e+00,1.2706000000e-02,0.0000000000e+00,0.0000000000e+00
-2.1450000000e+00,1.3052000000e-02,0.0000000000e+00,0.0000000000e+00
-2.2000000000e+00,1.3396000000e-02,0.0000000000e+00,0.0000000000e+00
