0.0000000000e+00,6.5277000000e-08,0.0000000000e+00,0.0000000000e+00
-3.1000000000e-02,1.4246000000e-04,0.0000000000e+00,0.0000000000e+00
-6.2000000000e-02,2.8754000000e-04,0.0000000000e+00,0.0000000000e+00
-9.3000000000e-02,4.2564000000e-04,0.0000000000e+00,0.0000000000e+00
-1.2400000000e-01,5.6772000000e-04,0.0000000000e+00,0.0000000000e+00
-1.5500000000e-01,7.1422000000e-04,0.0000000000e+00,0.0000000000e+00
-1.8600000000e-01,8.5806000000e-04,0.0000000000e+00,0.0000000000e+00
-2.1700000000e-01,1.0016000000e-03,0.0000000000e+00,0.0000000000e+00
-2.4800000000e-01,1.1430000000e-03,0.0000000000e+00,0.0000000000e+00
-2.7900000000e-01,1.2902000000e-03,0.0000000000e+00,0.0000000000e+00
-3.1000000000e-01,1.4374000000e-03,0.0000000000e+00,0.0000000000e+00
-3.4100000000e-01,1.5760000000e-03,0.0000000000e+00,0.0000000000e+00
-3.7200000000e-01,1.7186000000e-03,0.0000000000e+00,0.0000000000e+00
-4.0300000000e-01,1.8604000000e-03,0.0000000000e+00,0.0000000000e+00
-4.3400000000e-01,2.0058000000e-03,0.0000000000e+00,0.0000000000e+00
-4.6500000000e-01,2.1512000000e-03,0.0000000000e+00,0.0000000000e+00
-4.9600000000e-01,2.2928000000e-03,0.0000000000e+00,0.0000000000e+00
-5.2700000000e-01,2.4410000000e-03,0.0000000000e+00,0.0000000000e+00
-5.5800000000e-01,2.5818000000e-03,0.0000000000e+00,0.0000000000e+00
-5.8900000000e-01,2.7226000000e-03,0.0000000000e+00,0.0000000000e+00
-6.2000000000e-01,2.8712000000e-03,0.0000000000e+00,0.0000000000e+00
-6.5100000000e-01,3.0162000000e-03,0.0000000000e+00,0.0000000000e+00
-6.8200000000e-01,3.1598000000e-03,0.0000000000e+00,0.0000000000e+00
-7.1300000000e-01,3.3050000000e-03,0.0000000000e+00,0.0000000000e+00
-7.4400000000e-01,3.4474000000e-03,0.0000000000e+00,0.0000000000e+00
-7.7500000000e-01,3.5914000000e-03,0.0000000000e+00,0.0000000000e+00
-8.0600000000e-01,3.7360000000e-03,0.0000000000e+00,0.0000000000e+00
-8.3700000000e-01,3.8856000000e-03,0.0000000000e+00,0.0000000000e+00
-8.6800000000e-01,4.0266000000e-03,0.0000000000e+00,0.0000000000e+00
-8.9900000000e-01,4.1682000000e-03,0.0000000000e+00,0.0000000000e+00
-9.3000000000e-01,4.3090000000e-03,0.0000000000e+00,0.0000000000e+00
-9.6100000000e-01,4.4538000000e-03,0.0000000000e+00,0.0000000000e+00
-9.9200000000e-01,4.5990000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0230000000e+00,4.7406000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0540000000e+00,4.8866000000e-03,0.0000000000e+00,0.0000000000e+00
-1.0850000000e+00,5.0284000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1160000000e+00,5.1670000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1470000000e+00,5.3136000000e-03,0.0000000000e+00,0.0000000000e+00
-1.1780000000e+00,5.4578000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2090000000e+00,5.5994000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2400000000e+00,5.7442000000e-03,0.0000000000e+00,0.0000000000e+00
-1.2710000000e+00,5.8844000000e-03,0.0000000000e+00,0.0000000000e+00
-1.3020000000e+00,6.0252000000e-03,0.0000000000e+00,0.0000000000e+00
