0.0000000000e+00,1.5666000000e-07,1.3686000000e-07,2.0496000000e-08,4.7445000000e-08,2.3820000000e-08
-1.0000000000e-02,5.7873000000e-06,6.4086000000e-06,6.8176000000e-06,4.4844000000e-06,6.3666000000e-06
-2.0000000000e-02,1.2466000000e-05,1.3526000000e-05,1.3350000000e-05,9.6660000000e-06,1.2120000000e-05
-3.0000000000e-02,1.8772000000e-05,2.0304000000e-05,2.0544000000e-05,1.4650000000e-05,1.8598000000e-05
-4.0000000000e-02,2.4508000000e-05,2.7546000000e-05,2.7664000000e-05,1.9396000000e-05,2.5000000000e-05
-5.0000000000e-02,3.0574000000e-05,3.4368000000e-05,3.4180000000e-05,2.4182000000e-05,3.1040000000e-05
-6.0000000000e-02,3.6330000000e-05,4.0958000000e-05,4.1040000000e-05,2.9154000000e-05,3.7580000000e-05
-7.0000000000e-02,4.2420000000e-05,4.7536000000e-05,4.7766000000e-05,3.3962000000e-05,4.4116000000e-05
-8.0000000000e-02,4.8676000000e-05,5.4868000000e-05,5.4648000000e-05,3.9156000000e-05,5.0490000000e-05
-9.0000000000e-02,5.4628000000e-05,6.1474000000e-05,6.1624000000e-05,4.4702000000e-05,5.7300000000e-05
-1.0000000000e-01,6.1302000000e-05,6.8494000000e-05,6.8264000000e-05,5.0484000000e-05,6.4032000000e-05
-1.1000000000e-01,6.7828000000e-05,7.6350000000e-05,7.5974000000e-05,5.5778000000e-05,7.0844000000e-05
-1.2000000000e-01,7.3958000000e-05,8.3866000000e-05,8.3358000000e-05,6.1384000000e-05,7.7740000000e-05
-1.3000000000e-01,8.1290000000e-05,9.2020000000e-05,9.0370000000e-05,6.6926000000e-05,8.4532000000e-05
-1.4000000000e-01,8.9266000000e-05,9.9806000000e-05,9.7128000000e-05,7.2530000000e-05,9.1300000000e-05
-1.5000000000e-01,9.4822000000e-05,1.0814000000e-04,1.0634000000e-04,7.8426000000e-05,9.8376000000e-05
-1.6000000000e-01,1.0264000000e-04,1.1558000000e-04,1.1352000000e-04,8.4084000000e-05,1.0692000000e-04
-1.7000000000e-01,1.0898000000e-04,1.2380000000e-04,1.2026000000e-04,9.0616000000e-05,1.1510000000e-04
-1.8000000000e-01,1.1618000000e-04,1.3196000000e-04,1.2836000000e-04,9.7024000000e-05,1.2252000000e-04
-1.9000000000e-01,1.2452000000e-04,1.4138000000e-04,1.3772000000e-04,1.0372000000e-04,1.3068000000e-04
-2.0000000000e-01,1.3238000000e-04,1.5006000000e-04,1.4590000000e-04,1.1034000000e-04,1.3856000000e-04
-2.1000000000e-01,1.4066000000e-04,1.5878000000e-04,1.5658000000e-04,1.1744000000e-04,1.4788000000e-04
-2.2000000000e-01,1.4828000000e-04,1.6650000000e-04,1.6384000000e-04,1.2354000000e-04,1.5664000000e-04
-2.3000000000e-01,1.5658000000e-04,1.7638000000e-04,1.7264000000e-04,1.3104000000e-04,1.6500000000e-04
-2.4000000000e-01,1.7228000000e-04,1.8562000000e-04,1.8164000000e-04,1.3894000000e-04,1.7304000000e-04
