0.0000000000e+00,2.5435000000e-08,3.0509000000e-08,2.1740000000e-09
-1.0000000000e-02,1.3948000000e-06,1.6294000000e-06,8.2014000000e-07
-2.0000000000e-02,2.5686000000e-06,3.4385000000e-06,1.6275000000e-06
-3.0000000000e-02,3.8400000000e-06,5.1318000000e-06,2.5584000000e-06
-4.0000000000e-02,5.0824000000e-06,6.9141000000e-06,3.3588000000e-06
-5.0000000000e-02,6.3171000000e-06,8.6533000000e-06,4.3310000000e-06
-6.0000000000e-02,7.5099000000e-06,1.0338000000e-05,5.2255000000e-06
-7.0000000000e-02,8.9029000000e-06,1.2296000000e-05,6.2405000000e-06
-8.0000000000e-02,1.0296000000e-05,1.4044000000e-05,7.1984000000e-06
-9.0000000000e-02,1.1630000000e-05,1.6138000000e-05,8.4221000000e-06
-1.0000000000e-01,1.3058000000e-05,1.8068000000e-05,9.5748000000e-06
-1.1000000000e-01,1.4714000000e-05,2.0056000000e-05,1.1046000000e-05
-1.2000000000e-01,1.6022000000e-05,2.2112000000e-05,1.2332000000e-05
-1.3000000000e-01,1.7752000000e-05,2.4310000000e-05,1.3686000000e-05
-1.4000000000e-01,1.9486000000e-05,2.6414000000e-05,1.4898000000e-05
-1.5000000000e-01,2.1504000000e-05,2.8734000000e-05,1.6428000000e-05
-1.6000000000e-01,2.3342000000e-05,3.1212000000e-05,1.7996000000e-05
-1.7000000000e-01,2.5784000000e-05,3.3720000000e-05,1.9910000000e-05
-1.8000000000e-01,2.7746000000e-05,3.6528000000e-05,2.1882000000e-05
-1.9000000000e-01,2.9998000000e-05,3.9310000000e-05,2.3770000000e-05
-2.0000000000e-01,3.2284000000e-05,4.2146000000e-05,2.5758000000e-05
-2.1000000000e-01,3.5012000000e-05,4.5722000000e-05,2.7718000000e-05
-2.2000000000e-01,3.7546000000e-05,4.8776000000e-05,3.0306000000e-05
-2.3000000000e-01,4.0332000000e-05,5.2046000000e-05,3.2544000000e-05
-2.4000000000e-01,4.3310000000e-05,5.5566000000e-05,3.5074000000e-05
-2.5000000000e-01,4.6344000000e-05,5.8956000000e-05,3.7912000000e-05
-2.6000000000e-01,4.9540000000e-05,6.2544000000e-05,4.0698000000e-05
-2.7000000000e-01,5.3152000000e-05,6.6510000000e-05,4.3388000000e-05
-2.8000000000e-01,5.6572000000e-05,7.0544000000e-05,4.7130000000e-05
-2.9000000000e-01,6.0176000000e-05,7.4276000000e-05,5.0628000000e-05
-3.0000000000e-01,6.4176000000e-05,7.9148000000e-05,5.4586000000e-05
-3.1000000000e-01,6.8026000000e-05,8.3580000000e-05,5.7778000000e-05
-3.2000000000e-01,7.2304000000e-05,8.8088000000e-05,6.0682000000e-05
-3.3000000000e-01,7.7100000000e-05,9.3022000000e-05,6.4594000000e-05
-3.4000000000e-01,8.1880000000e-05,9.8284000000e-05,6.9332000000e-05
-3.5000000000e-01,8.6660000000e-05,1.0372000000e-04,7.3870000000e-05
-3.6000000000e-01,9.2240000000e-05,1.0860000000e-04,7.7538000000e-05
-3.7000000000e-01,9.7756000000e-05,1.1440000000e-04,8.3688000000e-05
-3.8000000000e-01,1.0268000000e-04,1.2046000000e-04,8.7662000000e-05
-3.9000000000e-01,1.0796000000e-04,1.2634000000e-04,9.2220000000e-05
-4.0000000000e-01,1.1436000000e-04,1.3280000000e-04,9.8782000000e-05
-4.1000000000e-01,1.2094000000e-04,1.3970000000e-04,1.0462000000e-04
-4.2000000000e-01,1.2734000000e-04,1.4566000000e-04,1.1102000000e-04
-4.3000000000e-01,1.3360000000e-04,1.5214000000e-04,1.1586000000e-04
-4.4000000000e-01,1.4042000000e-04,1.5974000000e-04,1.2264000000e-04
-4.5000000000e-01,1.4768000000e-04,1.6726000000e-04,1.2942000000e-04
-4.6000000000e-01,1.5706000000e-04,1.7544000000e-04,1.3612000000e-04
-4.7000000000e-01,1.6484000000e-04,1.8310000000e-04,1.4286000000e-04
-4.8000000000e-01,1.7276000000e-04,1.9130000000e-04,1.4938000000e-04
-4.9000000000e-01,1.8114000000e-04,1.9990000000e-04,1.5764000000e-04
-5.0000000000e-01,1.9014000000e-04,2.0904000000e-04,1.6526000000e-04
-5.1000000000e-01,1.9848000000e-04,2.1844000000e-04,1.7414000000e-04
-5.2000000000e-01,2.0896000000e-04,2.2792000000e-04,1.8296000000e-04
-5.3000000000e-01,2.1872000000e-04,2.3682000000e-04,1.9042000000e-04
-5.4000000000e-01,2.2774000000e-04,2.4746000000e-04,1.9964000000e-04
-5.5000000000e-01,2.3800000000e-04,2.5808000000e-04,2.1016000000e-04
-5.6000000000e-01,2.4816000000e-04,2.6894000000e-04,2.2014000000e-04
-5.7000000000e-01,2.5980000000e-04,2.7978000000e-04,2.2984000000e-04
-5.8000000000e-01,2.7106000000e-04,2.9160000000e-04,2.4146000000e-04
-5.9000000000e-01,2.8328000000e-04,3.0160000000e-04,2.5232000000e-04
-6.0000000000e-01,2.9540000000e-04,3.1366000000e-04,2.6258000000e-04
-6.1000000000e-01,3.0668000000e-04,3.2620000000e-04,2.7524000000e-04
-6.2000000000e-01,3.1982000000e-04,3.4076000000e-04,2.8832000000e-04
-6.3000000000e-01,3.3422000000e-04,3.5440000000e-04,2.9996000000e-04
-6.4000000000e-01,3.4812000000e-04,3.6700000000e-04,3.1236000000e-04
-6.5000000000e-01,3.6208000000e-04,3.8066000000e-04,3.2506000000e-04
-6.6000000000e-01,3.7686000000e-04,3.9714000000e-04,3.3920000000e-04
-6.7000000000e-01,3.9238000000e-04,4.1018000000e-04,3.5356000000e-04
-6.8000000000e-01,4.0748000000e-04,4.2736000000e-04,3.6798000000e-04
-6.9000000000e-01,4.2502000000e-04,4.4490000000e-04,3.8490000000e-04
-7.0000000000e-01,4.4282000000e-04,4.5896000000e-04,3.9956000000e-04
-7.1000000000e-01,4.5858000000e-04,4.7764000000e-04,4.1432000000e-04
-7.2000000000e-01,4.7680000000e-04,4.9608000000e-04,4.3380000000e-04
-7.3000000000e-01,4.9470000000e-04,5.1488000000e-04,4.5166000000e-04
-7.4000000000e-01,5.1480000000e-04,5.3408000000e-04,4.6944000000e-04
-7.5000000000e-01,5.3588000000e-04,5.5572000000e-04,4.8806000000e-04
-7.6000000000e-01,5.5538000000e-04,5.7518000000e-04,5.0692000000e-04
-7.7000000000e-01,5.7764000000e-04,5.8622000000e-04,5.2702000000e-04
-7.8000000000e-01,5.9982000000e-04,6.0888000000e-04,5.5042000000e-04
-7.9000000000e-01,6.2058000000e-04,6.3204000000e-04,5.7412000000e-04
-8.0000000000e-01,6.4612000000e-04,6.6566000000e-04,5.9696000000e-04
-8.1000000000e-01,6.7472000000e-04,6.8974000000e-04,6.2004000000e-04
-8.2000000000e-01,7.0032000000e-04,7.0494000000e-04,6.4276000000e-04
-8.3000000000e-01,7.2784000000e-04,7.3330000000e-04,6.6994000000e-04
-8.4000000000e-01,7.5304000000e-04,7.5938000000e-04,6.9450000000e-04
-8.5000000000e-01,7.7706000000e-04,7.8858000000e-04,7.1876000000e-04
-8.6000000000e-01,8.1240000000e-04,8.2850000000e-04,7.5094000000e-04
-8.7000000000e-01,8.4446000000e-04,8.5870000000e-04,7.8132000000e-04
-8.8000000000e-01,8.7596000000e-04,8.8320000000e-04,8.0980000000e-04
-8.9000000000e-01,9.1416000000e-04,9.2200000000e-04,8.4308000000e-04
-9.0000000000e-01,9.2898000000e-04,9.5166000000e-04,8.7660000000e-04
-9.1000000000e-01,9.6364000000e-04,9.8938000000e-04,9.1286000000e-04
-9.2000000000e-01,1.0068000000e-03,1.0210000000e-03,9.4888000000e-04
-9.3000000000e-01,1.0454000000e-03,1.0648000000e-03,9.8628000000e-04
-9.4000000000e-01,1.0868000000e-03,1.1082000000e-03,1.0300000000e-03
-9.5000000000e-01,1.1274000000e-03,1.1356000000e-03,1.0764000000e-03
-9.6000000000e-01,1.1796000000e-03,1.1910000000e-03,1.1164000000e-03
-9.7000000000e-01,1.2120000000e-03,1.2518000000e-03,1.1612000000e-03
-9.8000000000e-01,1.2652000000e-03,1.2894000000e-03,1.2068000000e-03
