0.0000000000e+00,5.8690000000e-09,0.0000000000e+00
-1.0000000000e-02,7.6446000000e-07,0.0000000000e+00
-2.0000000000e-02,1.5721000000e-06,0.0000000000e+00
-3.0000000000e-02,2.3663000000e-06,0.0000000000e+00
-4.0000000000e-02,3.2102000000e-06,0.0000000000e+00
-5.0000000000e-02,4.0479000000e-06,0.0000000000e+00
-6.0000000000e-02,5.0043000000e-06,0.0000000000e+00
-7.0000000000e-02,5.9835000000e-06,0.0000000000e+00
-8.0000000000e-02,7.0658000000e-06,0.0000000000e+00
-9.0000000000e-02,8.0469000000e-06,0.0000000000e+00
-1.0000000000e-01,9.1957000000e-06,0.0000000000e+00
-1.1000000000e-01,1.0404000000e-05,0.0000000000e+00
-1.2000000000e-01,1.1810000000e-05,0.0000000000e+00
-1.3000000000e-01,1.3140000000e-05,0.0000000000e+00
-1.4000000000e-01,1.4640000000e-05,0.0000000000e+00
-1.5000000000e-01,1.6204000000e-05,0.0000000000e+00
-1.6000000000e-01,1.7840000000e-05,0.0000000000e+00
-1.7000000000e-01,1.9594000000e-05,0.0000000000e+00
-1.8000000000e-01,2.1610000000e-05,0.0000000000e+00
-1.9000000000e-01,2.3520000000e-05,0.0000000000e+00
-2.0000000000e-01,2.5570000000e-05,0.0000000000e+00
-2.1000000000e-01,2.7902000000e-05,0.0000000000e+00
-2.2000000000e-01,3.0254000000e-05,0.0000000000e+00
-2.3000000000e-01,3.2606000000e-05,0.0000000000e+00
-2.4000000000e-01,3.5384000000e-05,0.0000000000e+00
-2.5000000000e-01,3.7990000000e-05,0.0000000000e+00
-2.6000000000e-01,4.0852000000e-05,0.0000000000e+00
-2.7000000000e-01,4.4054000000e-05,0.0000000000e+00
-2.8000000000e-01,4.7292000000e-05,0.0000000000e+00
-2.9000000000e-01,5.0720000000e-05,0.0000000000e+00
-3.0000000000e-01,5.4524000000e-05,0.0000000000e+00
-3.1000000000e-01,5.8312000000e-05,0.0000000000e+00
-3.2000000000e-01,6.1996000000e-05,0.0000000000e+00
-3.3000000000e-01,6.5946000000e-05,0.0000000000e+00
-3.4000000000e-01,7.0100000000e-05,0.0000000000e+00
-3.5000000000e-01,7.4346000000e-05,0.0000000000e+00
-3.6000000000e-01,7.8978000000e-05,0.0000000000e+00
-3.7000000000e-01,8.3644000000e-05,0.0000000000e+00
-3.8000000000e-01,8.8770000000e-05,0.0000000000e+00
-3.9000000000e-01,9.4010000000e-05,0.0000000000e+00
-4.0000000000e-01,9.9600000000e-05,0.0000000000e+00
-4.1000000000e-01,1.0546000000e-04,0.0000000000e+00
-4.2000000000e-01,1.1108000000e-04,0.0000000000e+00
-4.3000000000e-01,1.1644000000e-04,0.0000000000e+00
-4.4000000000e-01,1.2318000000e-04,0.0000000000e+00
-4.5000000000e-01,1.2776000000e-04,0.0000000000e+00
-4.6000000000e-01,1.3492000000e-04,0.0000000000e+00
-4.7000000000e-01,1.4206000000e-04,0.0000000000e+00
-4.8000000000e-01,1.4870000000e-04,0.0000000000e+00
-4.9000000000e-01,1.5918000000e-04,0.0000000000e+00
-5.0000000000e-01,1.6650000000e-04,0.0000000000e+00
-5.1000000000e-01,1.7480000000e-04,0.0000000000e+00
-5.2000000000e-01,1.8442000000e-04,0.0000000000e+00
-5.3000000000e-01,1.9196000000e-04,0.0000000000e+00
-5.4000000000e-01,1.9846000000e-04,0.0000000000e+00
-5.5000000000e-01,2.0900000000e-04,0.0000000000e+00
