0.0000000000e+00,1.9560000000e-08,5.5957000000e-08,1.2070000000e-07,7.6570000000e-09,4.7940000000e-09,2.0897000000e-08,4.6713000000e-08,8.0540000000e-07,1.7735000000e-06,3.9250000000e-07
-1.0000000000e-02,1.8851000000e-06,5.6798000000e-06,9.6121000000e-06,1.0351000000e-05,9.5399000000e-06,1.0183100000e-05,9.2890000000e-06,7.1982000000e-05,7.5346000000e-05,7.8246000000e-05
-2.0000000000e-02,3.8261000000e-06,1.1040000000e-05,2.0176000000e-05,2.1068000000e-05,1.9104000000e-05,1.9060000000e-05,1.8072000000e-05,1.3792000000e-04,1.4194000000e-04,1.5602000000e-04
-3.0000000000e-02,5.6588000000e-06,1.6660000000e-05,2.9850000000e-05,3.1378000000e-05,2.8508000000e-05,2.8560000000e-05,2.7432000000e-05,2.1710000000e-04,2.2380000000e-04,2.2484000000e-04
-4.0000000000e-02,7.5093000000e-06,2.2640000000e-05,3.9878000000e-05,4.1142000000e-05,3.8148000000e-05,3.7860000000e-05,3.6252000000e-05,2.8760000000e-04,2.9982000000e-04,3.0306000000e-04
-5.0000000000e-02,9.5005000000e-06,2.8576000000e-05,5.0310000000e-05,5.1266000000e-05,4.7280000000e-05,4.7742000000e-05,4.5200000000e-05,3.6008000000e-04,3.7780000000e-04,3.7852000000e-04
-6.0000000000e-02,1.1452000000e-05,3.4350000000e-05,5.9980000000e-05,6.1708000000e-05,5.7036000000e-05,5.7486000000e-05,5.4760000000e-05,4.3334000000e-04,4.4982000000e-04,4.5222000000e-04
-7.0000000000e-02,1.3126000000e-05,4.0640000000e-05,7.0228000000e-05,7.1608000000e-05,6.7166000000e-05,6.6796000000e-05,6.3744000000e-05,5.0452000000e-04,5.2358000000e-04,5.2926000000e-04
-8.0000000000e-02,1.5056000000e-05,4.6446000000e-05,8.0852000000e-05,8.2392000000e-05,7.7326000000e-05,7.6850000000e-05,7.2852000000e-05,5.7324000000e-04,6.0052000000e-04,6.0800000000e-04
-9.0000000000e-02,1.7074000000e-05,5.2442000000e-05,9.0782000000e-05,9.2940000000e-05,8.7280000000e-05,8.6720000000e-05,8.2134000000e-05,6.4782000000e-04,6.7054000000e-04,6.7874000000e-04
-1.0000000000e-01,1.9288000000e-05,5.8788000000e-05,1.0114000000e-04,1.0388000000e-04,9.7726000000e-05,9.6132000000e-05,9.1416000000e-05,7.2656000000e-04,7.5312000000e-04,7.4822000000e-04
-1.1000000000e-01,2.1508000000e-05,6.4872000000e-05,1.1284000000e-04,1.1486000000e-04,1.0698000000e-04,1.0632000000e-04,1.0206000000e-04,7.9260000000e-04,8.2784000000e-04,8.3064000000e-04
-1.2000000000e-01,2.3754000000e-05,7.1210000000e-05,1.2298000000e-04,1.2600000000e-04,1.1732000000e-04,1.1584000000e-04,1.1068000000e-04,8.6226000000e-04,8.9518000000e-04,9.0678000000e-04
-1.3000000000e-01,2.6178000000e-05,7.7878000000e-05,1.3330000000e-04,1.3606000000e-04,1.2732000000e-04,1.2688000000e-04,1.2080000000e-04,9.2900000000e-04,9.7188000000e-04,9.8532000000e-04
-1.4000000000e-01,2.8544000000e-05,8.4220000000e-05,1.4352000000e-04,1.4772000000e-04,1.3806000000e-04,1.3706000000e-04,1.3062000000e-04,1.0046000000e-03,1.0448000000e-03,1.0574000000e-03
-1.5000000000e-01,3.1144000000e-05,9.0816000000e-05,1.5460000000e-04,1.5936000000e-04,1.4894000000e-04,1.4752000000e-04,1.4262000000e-04,1.0760000000e-03,1.1246000000e-03,1.1322000000e-03
-1.6000000000e-01,3.3868000000e-05,9.7800000000e-05,1.6584000000e-04,1.7174000000e-04,1.5962000000e-04,1.5816000000e-04,1.5072000000e-04,1.1438000000e-03,1.1926000000e-03,1.2162000000e-03
-1.7000000000e-01,3.6802000000e-05,1.0460000000e-04,1.7656000000e-04,1.8288000000e-04,1.6932000000e-04,1.6842000000e-04,1.6110000000e-04,1.2124000000e-03,1.2610000000e-03,1.2876000000e-03
-1.8000000000e-01,3.9764000000e-05,1.1260000000e-04,1.8850000000e-04,1.9474000000e-04,1.8094000000e-04,1.7898000000e-04,1.7358000000e-04,1.2832000000e-03,1.3434000000e-03,1.3600000000e-03
-1.9000000000e-01,4.2938000000e-05,1.1932000000e-04,1.9976000000e-04,2.0750000000e-04,1.9246000000e-04,1.9078000000e-04,1.8338000000e-04,1.3594000000e-03,1.4160000000e-03,1.4292000000e-03
