5.6360000000e-11,1.0000000000e+00
3.4435000000e-10,1.0000000000e+00
5.1030000000e-11,1.0000000000e+00
1.1910000000e-11,1.0000000000e+00
1.6793000000e-10,1.0000000000e+00
3.4864000000e-10,1.0000000000e+00
3.3426000000e-10,1.0000000000e+00
3.4631000000e-10,1.0000000000e+00
3.4031000000e-10,1.0000000000e+00
2.2940000000e-11,1.0000000000e+00
2.6210000000e-11,1.0000000000e+00
1.8926000000e-10,1.0000000000e+00
2.1849000000e-10,1.0000000000e+00
3.4188000000e-10,1.0000000000e+00
3.4931000000e-10,1.0000000000e+00
2.3765000000e-10,1.0000000000e+00
9.6710000000e-11,1.0000000000e+00
1.7580000000e-11,1.5000000000e+00
7.1100000000e-12,1.5000000000e+00
1.1195000000e-10,1.5000000000e+00
4.4310000000e-11,1.5000000000e+00
9.3330000000e-11,1.5000000000e+00
1.6685000000e-10,1.5000000000e+00
3.3255000000e-10,1.5000000000e+00
3.5786000000e-10,1.5000000000e+00
1.1620000000e-10,1.5000000000e+00
1.0580000000e-10,1.5000000000e+00
4.1344000000e-10,1.5000000000e+00
9.1700000000e-12,1.5000000000e+00
4.3630000000e-11,1.5000000000e+00
3.3167000000e-10,1.5000000000e+00
4.7560000000e-11,1.5000000000e+00
1.8250000000e-10,1.5000000000e+00
2.3169000000e-10,1.5000000000e+00
1.8190000000e-11,1.5000000000e+00
1.2220000000e-09,2.0000000000e+00
7.5890000000e-10,2.0000000000e+00
9.8270000000e-10,2.0000000000e+00
9.3680000000e-10,2.0000000000e+00
1.2360000000e-09,2.0000000000e+00
9.1980000000e-10,2.0000000000e+00
7.5860000000e-10,2.0000000000e+00
8.1860000000e-10,2.0000000000e+00
7.7450000000e-10,2.0000000000e+00
1.2365000000e-09,2.0000000000e+00
7.9620000000e-10,2.0000000000e+00
9.5130000000e-10,2.0000000000e+00
6.7610000000e-10,2.0000000000e+00
8.4960000000e-10,2.0000000000e+00
1.2387000000e-09,2.0000000000e+00
9.3250000000e-10,2.0000000000e+00
5.7660000000e-10,2.0000000000e+00
9.1210000000e-10,2.0000000000e+00
9.2790000000e-10,2.0000000000e+00
8.0990000000e-10,2.0000000000e+00
5.3000000000e-10,2.0000000000e+00
4.2788000000e-09,2.5000000000e+00
4.7689000000e-09,2.5000000000e+00
4.3094000000e-09,2.5000000000e+00
4.0641000000e-09,2.5000000000e+00
4.5478000000e-09,2.5000000000e+00
4.6136000000e-09,2.5000000000e+00
4.3977000000e-09,2.5000000000e+00
4.0547000000e-09,2.5000000000e+00
4.3662000000e-09,2.5000000000e+00
4.6889000000e-09,2.5000000000e+00
4.3057000000e-09,2.5000000000e+00
4.3358000000e-09,2.5000000000e+00
4.4529000000e-09,2.5000000000e+00
4.7320000000e-09,2.5000000000e+00
4.2457000000e-09,2.5000000000e+00
4.0168000000e-09,2.5000000000e+00
4.4806000000e-09,2.5000000000e+00
4.7353000000e-09,2.5000000000e+00
4.2413000000e-09,2.5000000000e+00
4.1397000000e-09,2.5000000000e+00
4.4821000000e-09,2.5000000000e+00
1.8466000000e-08,3.0000000000e+00
1.8095000000e-08,3.0000000000e+00
1.8026000000e-08,3.0000000000e+00
1.8365000000e-08,3.0000000000e+00
1.8263000000e-08,3.0000000000e+00
1.8044000000e-08,3.0000000000e+00
1.8421000000e-08,3.0000000000e+00
1.8424000000e-08,3.0000000000e+00
1.7936000000e-08,3.0000000000e+00
1.8353000000e-08,3.0000000000e+00
1.8274000000e-08,3.0000000000e+00
1.7917000000e-08,3.0000000000e+00
1.8399000000e-08,3.0000000000e+00
1.8493000000e-08,3.0000000000e+00
1.8216000000e-08,3.0000000000e+00
1.8371000000e-08,3.0000000000e+00
1.8542000000e-08,3.0000000000e+00
1.8219000000e-08,3.0000000000e+00
1.8281000000e-08,3.0000000000e+00
1.8552000000e-08,3.0000000000e+00
1.8319000000e-08,3.0000000000e+00
1.8464000000e-08,3.0000000000e+00
1.8847000000e-08,3.0000000000e+00
1.8375000000e-08,3.0000000000e+00
1.8264000000e-08,3.0000000000e+00
1.8538000000e-08,3.0000000000e+00
1.8335000000e-08,3.0000000000e+00
1.8242000000e-08,3.0000000000e+00
6.5334000000e-08,3.5000000000e+00
6.5660000000e-08,3.5000000000e+00
6.5567000000e-08,3.5000000000e+00
6.5841000000e-08,3.5000000000e+00
6.5836000000e-08,3.5000000000e+00
6.5522000000e-08,3.5000000000e+00
6.5886000000e-08,3.5000000000e+00
6.6014000000e-08,3.5000000000e+00
6.5948000000e-08,3.5000000000e+00
6.6204000000e-08,3.5000000000e+00
6.6342000000e-08,3.5000000000e+00
6.6221000000e-08,3.5000000000e+00
6.6155000000e-08,3.5000000000e+00
6.6307000000e-08,3.5000000000e+00
6.6225000000e-08,3.5000000000e+00
6.6135000000e-08,3.5000000000e+00
6.6696000000e-08,3.5000000000e+00
6.6286000000e-08,3.5000000000e+00
6.6162000000e-08,3.5000000000e+00
6.6384000000e-08,3.5000000000e+00
6.6140000000e-08,3.5000000000e+00
6.6007000000e-08,3.5000000000e+00
6.6445000000e-08,3.5000000000e+00
6.6303000000e-08,3.5000000000e+00
6.6065000000e-08,3.5000000000e+00
6.6509000000e-08,3.5000000000e+00
6.6389000000e-08,3.5000000000e+00
6.6036000000e-08,3.5000000000e+00
2.0932000000e-07,4.0000000000e+00
2.0956000000e-07,4.0000000000e+00
2.1178000000e-07,4.0000000000e+00
2.1062000000e-07,4.0000000000e+00
2.1094000000e-07,4.0000000000e+00
2.1160000000e-07,4.0000000000e+00
2.1184000000e-07,4.0000000000e+00
2.1164000000e-07,4.0000000000e+00
2.1162000000e-07,4.0000000000e+00
2.1066000000e-07,4.0000000000e+00
2.1262000000e-07,4.0000000000e+00
2.1226000000e-07,4.0000000000e+00
2.1250000000e-07,4.0000000000e+00
2.1256000000e-07,4.0000000000e+00
2.1302000000e-07,4.0000000000e+00
2.1470000000e-07,4.0000000000e+00
2.1314000000e-07,4.0000000000e+00
2.1252000000e-07,4.0000000000e+00
2.1316000000e-07,4.0000000000e+00
2.1392000000e-07,4.0000000000e+00
2.1326000000e-07,4.0000000000e+00
2.1366000000e-07,4.0000000000e+00
2.1364000000e-07,4.0000000000e+00
2.1426000000e-07,4.0000000000e+00
2.1390000000e-07,4.0000000000e+00
2.1432000000e-07,4.0000000000e+00
2.1442000000e-07,4.0000000000e+00
2.1428000000e-07,4.0000000000e+00
2.1406000000e-07,4.0000000000e+00
2.1406000000e-07,4.0000000000e+00
2.1484000000e-07,4.0000000000e+00
2.1352000000e-07,4.0000000000e+00
2.1368000000e-07,4.0000000000e+00
2.1458000000e-07,4.0000000000e+00
2.1440000000e-07,4.0000000000e+00
2.1436000000e-07,4.0000000000e+00
