1.4400000000e-04,5.0089387514e-04,5.6507327827e-04,6.1152430135e-04,6.8402914621e-04,7.0632981078e-04,7.7983924712e-04,8.3243729023e-04,8.9960914920e-04,9.3516471679e-04,9.9377379229e-04
1.1440000000e-03,4.9175941967e-04,5.5658849305e-04,6.1863145675e-04,6.8166846177e-04,7.1893744462e-04,7.8169468907e-04,8.3223589172e-04,8.9628760179e-04,9.4168739452e-04,1.0081612709e-03
2.1440000000e-03,4.8789694119e-04,5.5809043261e-04,6.1410442868e-04,6.7912784289e-04,7.4153889727e-04,7.7779033745e-04,8.3787017502e-04,9.0049950813e-04,9.3405862572e-04,9.9180819234e-04
3.1440000000e-03,4.9003920140e-04,5.5323627748e-04,6.1836486566e-04,6.8012457632e-04,7.0910391514e-04,7.7580698417e-04,8.2707148977e-04,8.9085442596e-04,9.3339716841e-04,9.9642711575e-04
4.1440000000e-03,4.9380341807e-04,5.5467924540e-04,6.1355342041e-04,6.7615248554e-04,7.1249443863e-04,7.8585282608e-04,8.3575832832e-04,8.8793094619e-04,9.2944959761e-04,9.9663287983e-04
5.1440000000e-03,4.9344769650e-04,5.5269090808e-04,6.1412720243e-04,6.8548295530e-04,7.0894187957e-04,7.7732001955e-04,8.2927290350e-04,8.7508560682e-04,9.3393704446e-04,9.9784723716e-04
6.1440000000e-03,4.8359725042e-04,5.4862775869e-04,6.1125865614e-04,6.7568718805e-04,7.0894529927e-04,7.7427808719e-04,8.3450591774e-04,8.8763750682e-04,9.3262155133e-04,1.0027733515e-03
7.1440000000e-03,4.9344631407e-04,5.5749340390e-04,6.1610240664e-04,6.8200650276e-04,7.2491500759e-04,7.7477438026e-04,8.3416649431e-04,8.9023225883e-04,9.2627335107e-04,9.8387601611e-04
8.1440000000e-03,4.8322308430e-04,5.4842992540e-04,6.1614467995e-04,6.7490596848e-04,7.2464201367e-04,7.7744902228e-04,8.3935214207e-04,8.8777000201e-04,9.3190799817e-04,9.9395685538e-04
9.1440000000e-03,4.8665733630e-04,5.5967131630e-04,6.1676117184e-04,6.7969565862e-04,7.1541995567e-04,7.7324162703e-04,8.3113314759e-04,8.9053290139e-04,9.2323723948e-04,9.8083255580e-04
1.0144000000e-02,4.8558085837e-04,5.5536453146e-04,6.1758742959e-04,6.7446722824e-04,7.2013084718e-04,7.7944518125e-04,8.3266349975e-04,8.8828957814e-04,9.2666545243e-04,9.8780874396e-04
1.1144000000e-02,4.8919257097e-04,5.6017222960e-04,6.1494160036e-04,6.8027118687e-04,7.2413175076e-04,7.8151897469e-04,8.2488535554e-04,8.9651737653e-04,9.3098286015e-04,9.8624856037e-04
1.2144000000e-02,4.8487829190e-04,5.5833483202e-04,6.2112259911e-04,6.8134249886e-04,7.2594040830e-04,7.9289304267e-04,8.3233302576e-04,8.9370580099e-04,9.4212628028e-04,9.9634497019e-04
1.3144000000e-02,4.9029764341e-04,5.5641768995e-04,6.1761056713e-04,6.8636312790e-04,7.2224916948e-04,7.8049677541e-04,8.2916543761e-04,8.9938192104e-04,9.3278569693e-04,9.9240089185e-04
1.4144000000e-02,4.8579480790e-04,5.5077733123e-04,6.2146733399e-04,6.8062567152e-04,7.2416194598e-04,7.7460899774e-04,8.1275968114e-04,8.9316788944e-04,9.2417423730e-04,9.9105418485e-04
1.5144000000e-02,4.8750502174e-04,5.5546526710e-04,6.1563485360e-04,6.8154753535e-04,7.2616872785e-04,7.8488519648e-04,8.1861398940e-04,8.9732056949e-04,9.2731796030e-04,9.8892749520e-04
1.6144000000e-02,4.9162623327e-04,5.5493936088e-04,6.1511811509e-04,6.8587156420e-04,7.2842005466e-04,7.8286197095e-04,8.1436075561e-04,9.0120214736e-04,9.3110233138e-04,9.9346201750e-04
1.7144000000e-02,4.8268782848e-04,5.5758413509e-04,6.0633046814e-04,6.8188579462e-04,7.3017807154e-04,7.8407319961e-04,8.3266771981e-04,8.9947614470e-04,9.3573456979e-04,9.9469689303e-04
1.8144000000e-02,4.9295638746e-04,5.4993728554e-04,6.1382590502e-04,6.8515371822e-04,7.2024893598e-04,7.7536322351e-04,8.3105376689e-04,9.0720102889e-04,9.2135771411e-04,9.8406671896e-04
1.9144000000e-02,4.9054691772e-04,5.5272765167e-04,6.1417696998e-04,6.6898115620e-04,7.2996386734e-04,7.7892611444e-04,8.4320483438e-04,9.0278801508e-04,9.2690446763e-04,9.9534867331e-04
2.0144000000e-02,4.8985602916e-04,5.6712658989e-04,6.1388571339e-04,6.7983564804e-04,7.2510665632e-04,7.7056633017e-04,8.3543600340e-04,8.9219516667e-04,9.2149050033e-04,9.8833093944e-04
2.1144000000e-02,4.8819205404e-04,5.5134285503e-04,6.1320228269e-04,6.6897708166e-04,7.2930633905e-04,7.7685952419e-04,8.3083759819e-04,8.9291846962e-04,9.2510701506e-04,9.9856632005e-04
2.2144000000e-02,4.9108271924e-04,5.5744400015e-04,6.0821836087e-04,6.7594992288e-04,7.2830516729e-04,7.7786629845e-04,8.2993028627e-04,9.0712448582e-04,9.2139227490e-04,9.9647011666e-04
2.3144000000e-02,4.8770954891e-04,5.5618704209e-04,6.1922488385e-04,6.7961991590e-04,7.3210190749e-04,7.8179044067e-04,8.3477119915e-04,9.0036563051e-04,9.3260416179e-04,1.0004262731e-03
2.4144000000e-02,4.8688558309e-04,5.5471402447e-04,6.1687380366e-04,6.8030451075e-04,7.2636074037e-04,7.7613483882e-04,8.3372098743e-04,9.0430155979e-04,9.2162481451e-04,9.9761127785e-04
2.5144000000e-02,4.8215912102e-04,5.5088417867e-04,6.2099330535e-04,6.7704932007e-04,7.2436982009e-04,7.7724907896e-04,8.1961094111e-04,8.9645560365e-04,9.2372756626e-04,9.9439173937e-04
2.6144000000e-02,4.8964499001e-04,5.5644854001e-04,6.1610633566e-04,6.7648667027e-04,7.1378737630e-04,7.7904565842e-04,8.2615464635e-04,8.8523207523e-04,9.1203051852e-04,9.7859279776e-04
2.7144000000e-02,4.9016041885e-04,5.5101347243e-04,6.1895756517e-04,6.8069864938e-04,7.2088398156e-04,7.8184930317e-04,8.2451995695e-04,9.0006913524e-04,9.2471607786e-04,9.8662443634e-04
2.8144000000e-02,4.8771711590e-04,5.6319098803e-04,6.1387094320e-04,6.8904890213e-04,7.2061440733e-04,7.8292971011e-04,8.2668229879e-04,8.9368273620e-04,9.2701782705e-04,9.9300719739e-04
2.9144000000e-02,4.8783367674e-04,5.5912310927e-04,6.1944228946e-04,6.9117144449e-04,7.1585702244e-04,7.7306474850e-04,8.2691432908e-04,8.8930042693e-04,9.2573311122e-04,9.8865595646e-04
3.0144000000e-02,4.8414189223e-04,5.5619202612e-04,6.1879334680e-04,6.8368492066e-04,7.2283248301e-04,7.8432727605e-04,8.4104154666e-04,9.0199275292e-04,9.2619986390e-04,9.8745331343e-04
3.1144000000e-02,4.8943198635e-04,5.5634907767e-04,6.2037215685e-04,6.9198315032e-04,7.2111986810e-04,7.7992735896e-04,8.2916965766e-04,8.8902488642e-04,9.2845089966e-04,9.8961718322e-04
3.2144000000e-02,4.8844463890e-04,5.6233988289e-04,6.1481514422e-04,6.8368033681e-04,7.2882285167e-04,7.8574434156e-04,8.3548060502e-04,8.9039705927e-04,9.3453250884e-04,9.9745928310e-04
3.3144000000e-02,4.9573805882e-04,5.6535736803e-04,6.1352176999e-04,6.8345645559e-04,7.2626949986e-04,7.8171098721e-04,8.2112674136e-04,8.9328874310e-04,9.2977796157e-04,9.9311640952e-04
3.4144000000e-02,4.9347803724e-04,5.4901476688e-04,6.1436112446e-04,6.8807923526e-04,7.3677678301e-04,7.8779019532e-04,8.2878876128e-04,8.8556778792e-04,9.3145550636e-04,1.0019072215e-03
3.5144000000e-02,4.8782378144e-04,5.6271699577e-04,6.1426384491e-04,6.9191904913e-04,7.3266521213e-04,7.8078046499e-04,8.2978549472e-04,8.9252112957e-04,9.1936759418e-04,9.9999946542e-04
3.6144000000e-02,4.8877504014e-04,5.4651725804e-04,6.1494145484e-04,6.8964000093e-04,7.2709954111e-04,7.7999276982e-04,8.3434235421e-04,8.9002976893e-04,9.3153357739e-04,9.9867844256e-04
3.7144000000e-02,4.9273934565e-04,5.5231852457e-04,6.1004047893e-04,6.8658111559e-04,7.2472867032e-04,7.6797856309e-04,8.2033802755e-04,9.0152563644e-04,9.1672678536e-04,9.8898781289e-04
3.8144000000e-02,4.9201273214e-04,5.5773987697e-04,6.1264705437e-04,6.7897155532e-04,7.2816997999e-04,7.8000201029e-04,8.3154445747e-04,8.8104206952e-04,9.1758192866e-04,9.9979995866e-04
3.9144000000e-02,4.7924408136e-04,5.5636661273e-04,6.0999052948e-04,6.8476554588e-04,7.2958049714e-04,7.7783231973e-04,8.2844620920e-04,8.9210800070e-04,9.3000933703e-04,9.9325559859e-04
4.0144000000e-02,4.8542053264e-04,5.5695520132e-04,6.1523955083e-04,6.8450564868e-04,7.2146394814e-04,7.7454162238e-04,8.3261809777e-04,8.9142486104e-04,9.2321140983e-04,9.9313394458e-04
4.1144000000e-02,4.8614125262e-04,5.6101795053e-04,6.1512284447e-04,6.7730114097e-04,7.2531402111e-04,7.7941767813e-04,8.3697086666e-04,9.1030044132e-04,9.1759669886e-04,9.8754942883e-04
4.2144000000e-02,4.9425525503e-04,5.5801767303e-04,6.2436403823e-04,6.8574023317e-04,7.2086462751e-04,7.7740995039e-04,8.2809383457e-04,9.0189190814e-04,9.2013964604e-04,9.8749384051e-04
4.3144000000e-02,4.8797337513e-04,5.5626849644e-04,6.1726008425e-04,6.8153887696e-04,7.3047776823e-04,7.8579578258e-04,8.3106817328e-04,8.9095432486e-04,9.3594564532e-04,9.9887198303e-04
4.4144000000e-02,4.9157999456e-04,5.5860222346e-04,6.1716484197e-04,6.8782428571e-04,7.2425107646e-04,7.8143355495e-04,8.1914513430e-04,8.8016640802e-04,9.2891699751e-04,9.8779928521e-04
4.5144000000e-02,4.8705929657e-04,5.4883508710e-04,6.1649450799e-04,6.8722343713e-04,7.2522976552e-04,7.9204837675e-04,8.2523903984e-04,8.8513457740e-04,9.3373011623e-04,9.9190023320e-04
4.6144000000e-02,4.8443689593e-04,5.5836011597e-04,6.1893610109e-04,6.9605419412e-04,7.2358379839e-04,7.8444485553e-04,8.2889680925e-04,8.9167675469e-04,9.2242575192e-04,9.8429052741e-04
4.7144000000e-02,4.8613477702e-04,5.5391556089e-04,6.1850267230e-04,6.8959700002e-04,7.2402268415e-04,7.8229611972e-04,8.3006547356e-04,8.7982509285e-04,9.2792419309e-04,9.8964912468e-04
4.8144000000e-02,4.8582685849e-04,5.6033517467e-04,6.1090235249e-04,6.8620684033e-04,7.1986934927e-04,7.7758741099e-04,8.2507060142e-04,8.9026965725e-04,9.2337861133e-04,9.8565215012e-04
4.9144000000e-02,4.9052563554e-04,5.5665783293e-04,6.1417405959e-04,6.8394358095e-04,7.2508322774e-04,7.7653668995e-04,8.2642356574e-04,8.8907341706e-04,9.3002556241e-04,9.9105047411e-04
