0.0000000000e+00,3.7907000000e-08,4.3505000000e-08,5.8260000000e-08,2.2555000000e-08,3.4943000000e-08
-1.0000000000e-02,2.7418000000e-06,3.9721000000e-06,2.9398000000e-06,3.0971000000e-06,3.5336000000e-06
-2.0000000000e-02,5.6500000000e-06,8.1328000000e-06,5.8124000000e-06,6.4517000000e-06,7.8515000000e-06
-3.0000000000e-02,8.6637000000e-06,1.2350000000e-05,8.9227000000e-06,9.6534000000e-06,1.1516000000e-05
-4.0000000000e-02,1.1594000000e-05,1.6470000000e-05,1.2044000000e-05,1.2794000000e-05,1.5664000000e-05
-5.0000000000e-02,1.4584000000e-05,2.0886000000e-05,1.4924000000e-05,1.5734000000e-05,1.9476000000e-05
-6.0000000000e-02,1.7342000000e-05,2.5080000000e-05,1.7936000000e-05,1.9126000000e-05,2.3496000000e-05
-7.0000000000e-02,2.0564000000e-05,2.9404000000e-05,2.1134000000e-05,2.2400000000e-05,2.7706000000e-05
-8.0000000000e-02,2.3730000000e-05,3.3954000000e-05,2.4306000000e-05,2.5556000000e-05,3.2014000000e-05
-9.0000000000e-02,2.7852000000e-05,3.8228000000e-05,2.7650000000e-05,2.9046000000e-05,3.6576000000e-05
-1.0000000000e-01,3.1478000000e-05,4.2862000000e-05,3.1148000000e-05,3.2580000000e-05,4.1280000000e-05
-1.1000000000e-01,3.5074000000e-05,4.7836000000e-05,3.4774000000e-05,3.5944000000e-05,4.5940000000e-05
-1.2000000000e-01,3.7074000000e-05,5.2798000000e-05,3.8054000000e-05,3.9790000000e-05,5.0382000000e-05
-1.3000000000e-01,4.1766000000e-05,5.7850000000e-05,4.1558000000e-05,4.3424000000e-05,5.5100000000e-05
-1.4000000000e-01,4.6002000000e-05,6.3188000000e-05,4.5040000000e-05,4.7032000000e-05,5.9666000000e-05
-1.5000000000e-01,5.0080000000e-05,6.8426000000e-05,4.8614000000e-05,5.0966000000e-05,6.4582000000e-05
