0.0000000000e+00,2.2381000000e-08,2.2280000000e-09,1.2096000000e-08,9.7300000000e-10,1.7100000000e-09
-1.0000000000e-02,1.1188000000e-06,4.1028000000e-07,4.3892000000e-07,1.0316000000e-06,6.7106000000e-05
-2.0000000000e-02,2.2611000000e-06,8.5406000000e-07,8.1232000000e-07,2.0783000000e-06,1.2752000000e-04
-3.0000000000e-02,3.2785000000e-06,1.2756000000e-06,1.2481000000e-06,2.9590000000e-06,2.0060000000e-04
-4.0000000000e-02,4.4702000000e-06,1.7245000000e-06,1.7144000000e-06,4.1579000000e-06,2.6778000000e-04
-5.0000000000e-02,5.4849000000e-06,2.2237000000e-06,2.1415000000e-06,5.1745000000e-06,3.2560000000e-04
-6.0000000000e-02,6.7206000000e-06,2.6914000000e-06,2.6018000000e-06,6.4103000000e-06,3.9006000000e-04
-7.0000000000e-02,7.8298000000e-06,3.2664000000e-06,3.0976000000e-06,7.4986000000e-06,4.5146000000e-04
-8.0000000000e-02,9.2450000000e-06,3.7328000000e-06,3.6624000000e-06,8.6979000000e-06,5.1840000000e-04
-9.0000000000e-02,9.8940000000e-06,4.3628000000e-06,4.2254000000e-06,1.0009900000e-05,5.8430000000e-04
-1.0000000000e-01,1.1138000000e-05,4.9287000000e-06,4.8637000000e-06,1.1296000000e-05,6.4786000000e-04
-1.1000000000e-01,1.2432000000e-05,5.6293000000e-06,5.4593000000e-06,1.2784000000e-05,7.1746000000e-04
-1.2000000000e-01,1.3780000000e-05,6.3499000000e-06,6.1629000000e-06,1.4176000000e-05,7.7232000000e-04
-1.3000000000e-01,1.5260000000e-05,7.1157000000e-06,6.9334000000e-06,1.5766000000e-05,8.3562000000e-04
-1.4000000000e-01,1.6778000000e-05,7.9124000000e-06,7.7625000000e-06,1.7360000000e-05,9.0820000000e-04
-1.5000000000e-01,1.8308000000e-05,8.7834000000e-06,8.6640000000e-06,1.8980000000e-05,9.7064000000e-04
-1.6000000000e-01,2.0012000000e-05,9.7139000000e-06,9.4916000000e-06,2.0700000000e-05,1.0366000000e-03
-1.7000000000e-01,2.1766000000e-05,1.0752000000e-05,1.0614000000e-05,2.2576000000e-05,1.0954000000e-03
-1.8000000000e-01,2.3590000000e-05,1.1840000000e-05,1.1606000000e-05,2.4468000000e-05,1.1644000000e-03
-1.9000000000e-01,2.5708000000e-05,1.3034000000e-05,1.2756000000e-05,2.6402000000e-05,1.2332000000e-03
-2.0000000000e-01,2.7596000000e-05,1.4204000000e-05,1.3944000000e-05,2.8522000000e-05,1.2892000000e-03
-2.1000000000e-01,2.9612000000e-05,1.5528000000e-05,1.5236000000e-05,3.0704000000e-05,1.3526000000e-03
-2.2000000000e-01,3.1698000000e-05,1.7018000000e-05,1.6670000000e-05,3.3084000000e-05,1.4158000000e-03
-2.3000000000e-01,3.4062000000e-05,1.8474000000e-05,1.8146000000e-05,3.5616000000e-05,1.4760000000e-03
-2.4000000000e-01,3.6444000000e-05,1.9996000000e-05,1.9714000000e-05,3.8110000000e-05,1.5416000000e-03
-2.5000000000e-01,3.8996000000e-05,2.1726000000e-05,2.1424000000e-05,4.0728000000e-05,1.6052000000e-03
-2.6000000000e-01,4.1804000000e-05,2.3498000000e-05,2.3096000000e-05,4.3244000000e-05,1.6674000000e-03
-2.7000000000e-01,4.4634000000e-05,2.5414000000e-05,2.4976000000e-05,4.5872000000e-05,1.7220000000e-03
-2.8000000000e-01,4.7734000000e-05,2.7624000000e-05,2.6826000000e-05,4.8730000000e-05,1.7864000000e-03
