0.0000000000e+00,3.8520000000e-08,1.2023000000e-08,1.2706000000e-07,2.1160000000e-08,2.0463000000e-08
-1.0000000000e-02,6.5279000000e-06,6.7271000000e-06,6.4099000000e-06,6.9567000000e-06,7.4445000000e-06
-2.0000000000e-02,1.3602000000e-05,1.2956000000e-05,1.3832000000e-05,1.4076000000e-05,1.4638000000e-05
-3.0000000000e-02,1.9886000000e-05,1.9428000000e-05,2.0780000000e-05,2.0650000000e-05,2.2494000000e-05
-4.0000000000e-02,2.7022000000e-05,2.6002000000e-05,2.8116000000e-05,2.8398000000e-05,3.0628000000e-05
-5.0000000000e-02,3.3888000000e-05,3.2172000000e-05,3.4778000000e-05,3.5368000000e-05,3.8650000000e-05
-6.0000000000e-02,4.0530000000e-05,3.9416000000e-05,4.1928000000e-05,4.2352000000e-05,4.6030000000e-05
-7.0000000000e-02,4.7840000000e-05,4.5664000000e-05,4.9390000000e-05,4.9718000000e-05,5.3940000000e-05
-8.0000000000e-02,5.4916000000e-05,5.2058000000e-05,5.6174000000e-05,5.7148000000e-05,6.1576000000e-05
-9.0000000000e-02,6.2058000000e-05,5.9144000000e-05,6.3314000000e-05,6.5116000000e-05,6.9332000000e-05
-1.0000000000e-01,6.9542000000e-05,6.6264000000e-05,7.1020000000e-05,7.3376000000e-05,7.7388000000e-05
-1.1000000000e-01,7.6530000000e-05,7.2958000000e-05,7.8260000000e-05,8.1200000000e-05,8.4988000000e-05
-1.2000000000e-01,8.3512000000e-05,8.0354000000e-05,8.5670000000e-05,8.8882000000e-05,9.3588000000e-05
-1.3000000000e-01,9.0672000000e-05,8.7660000000e-05,9.3432000000e-05,9.6240000000e-05,1.0184000000e-04
-1.4000000000e-01,9.8594000000e-05,9.4740000000e-05,1.0202000000e-04,1.0602000000e-04,1.1064000000e-04
-1.5000000000e-01,1.0748000000e-04,1.0194000000e-04,1.0956000000e-04,1.1526000000e-04,1.1966000000e-04
-1.6000000000e-01,1.1514000000e-04,1.0944000000e-04,1.1672000000e-04,1.2406000000e-04,1.2838000000e-04
-1.7000000000e-01,1.2308000000e-04,1.1798000000e-04,1.2534000000e-04,1.3276000000e-04,1.3606000000e-04
-1.8000000000e-01,1.3150000000e-04,1.2566000000e-04,1.3338000000e-04,1.4204000000e-04,1.4604000000e-04
-1.9000000000e-01,1.3932000000e-04,1.3388000000e-04,1.4144000000e-04,1.5066000000e-04,1.5570000000e-04
-2.0000000000e-01,1.4806000000e-04,1.4240000000e-04,1.5024000000e-04,1.6204000000e-04,1.6584000000e-04
-2.1000000000e-01,1.5780000000e-04,1.5040000000e-04,1.5934000000e-04,1.7198000000e-04,1.7544000000e-04
-2.2000000000e-01,1.6612000000e-04,1.5876000000e-04,1.6720000000e-04,1.8076000000e-04,1.8506000000e-04
-2.3000000000e-01,1.7474000000e-04,1.6762000000e-04,1.7572000000e-04,1.9152000000e-04,1.9556000000e-04
-2.4000000000e-01,1.8388000000e-04,1.7778000000e-04,1.8592000000e-04,2.0180000000e-04,2.0476000000e-04
-2.5000000000e-01,1.9270000000e-04,1.8610000000e-04,1.9536000000e-04,2.1226000000e-04,2.1592000000e-04
-2.6000000000e-01,2.0276000000e-04,1.9494000000e-04,2.0554000000e-04,2.2360000000e-04,2.2756000000e-04
-2.7000000000e-01,2.1248000000e-04,2.0352000000e-04,2.1496000000e-04,2.3528000000e-04,2.3734000000e-04
-2.8000000000e-01,2.2278000000e-04,2.1482000000e-04,2.2432000000e-04,2.4644000000e-04,2.4824000000e-04
-2.9000000000e-01,2.3234000000e-04,2.2348000000e-04,2.3490000000e-04,2.5638000000e-04,2.5926000000e-04
-3.0000000000e-01,2.4236000000e-04,2.3304000000e-04,2.4448000000e-04,2.6928000000e-04,2.6998000000e-04
-3.1000000000e-01,2.5324000000e-04,2.4398000000e-04,2.5652000000e-04,2.8202000000e-04,2.8222000000e-04
-3.2000000000e-01,2.6528000000e-04,2.5394000000e-04,2.6758000000e-04,2.9520000000e-04,2.9422000000e-04
-3.3000000000e-01,2.7600000000e-04,2.6360000000e-04,2.7712000000e-04,3.0740000000e-04,3.0616000000e-04
-3.4000000000e-01,2.8758000000e-04,2.7610000000e-04,2.8920000000e-04,3.2004000000e-04,3.1728000000e-04
-3.5000000000e-01,2.9952000000e-04,2.8644000000e-04,3.0020000000e-04,3.3370000000e-04,3.2970000000e-04
-3.6000000000e-01,3.1074000000e-04,2.9916000000e-04,3.1132000000e-04,3.4588000000e-04,3.4354000000e-04
-3.7000000000e-01,3.2282000000e-04,3.1014000000e-04,3.2386000000e-04,3.6020000000e-04,3.5778000000e-04
-3.8000000000e-01,3.3684000000e-04,3.2210000000e-04,3.3606000000e-04,3.7576000000e-04,3.6928000000e-04
-3.9000000000e-01,3.4894000000e-04,3.3348000000e-04,3.4856000000e-04,3.8894000000e-04,3.8270000000e-04
-4.0000000000e-01,3.6106000000e-04,3.4730000000e-04,3.5946000000e-04,4.0260000000e-04,3.9696000000e-04
-4.1000000000e-01,3.7426000000e-04,3.5968000000e-04,3.7252000000e-04,4.1736000000e-04,4.1042000000e-04
-4.2000000000e-01,3.8720000000e-04,3.7422000000e-04,3.8648000000e-04,4.3012000000e-04,4.2414000000e-04
-4.3000000000e-01,4.0166000000e-04,3.8676000000e-04,4.0110000000e-04,4.4744000000e-04,4.4042000000e-04
-4.4000000000e-01,4.1602000000e-04,3.9888000000e-04,4.1456000000e-04,4.6288000000e-04,4.5536000000e-04
-4.5000000000e-01,4.3106000000e-04,4.1364000000e-04,4.2846000000e-04,4.7902000000e-04,4.6918000000e-04
-4.6000000000e-01,4.4560000000e-04,4.2744000000e-04,4.4340000000e-04,4.9188000000e-04,4.8562000000e-04
-4.7000000000e-01,4.5960000000e-04,4.4132000000e-04,4.5734000000e-04,5.0694000000e-04,4.9904000000e-04
-4.8000000000e-01,4.7506000000e-04,4.5616000000e-04,4.7236000000e-04,5.2506000000e-04,5.1570000000e-04
-4.9000000000e-01,4.9236000000e-04,4.7174000000e-04,4.8958000000e-04,5.4510000000e-04,5.3274000000e-04
-5.0000000000e-01,5.0772000000e-04,4.8552000000e-04,5.0392000000e-04,5.6084000000e-04,5.5006000000e-04
-5.1000000000e-01,5.2448000000e-04,5.0018000000e-04,5.1956000000e-04,5.7962000000e-04,5.6608000000e-04
-5.2000000000e-01,5.4240000000e-04,5.1752000000e-04,5.3570000000e-04,5.9710000000e-04,5.8204000000e-04
-5.3000000000e-01,5.5940000000e-04,5.3420000000e-04,5.5174000000e-04,6.1184000000e-04,5.9798000000e-04
-5.4000000000e-01,5.7616000000e-04,5.5192000000e-04,5.6998000000e-04,6.3128000000e-04,6.1972000000e-04
-5.5000000000e-01,5.9606000000e-04,5.6828000000e-04,5.8764000000e-04,6.5268000000e-04,6.3784000000e-04
-5.6000000000e-01,6.1572000000e-04,5.8520000000e-04,6.0544000000e-04,6.7192000000e-04,6.5678000000e-04
-5.7000000000e-01,6.3394000000e-04,6.0340000000e-04,6.2356000000e-04,6.8888000000e-04,6.7706000000e-04
-5.8000000000e-01,6.5286000000e-04,6.2044000000e-04,6.4236000000e-04,7.0954000000e-04,6.9572000000e-04
-5.9000000000e-01,6.7450000000e-04,6.4152000000e-04,6.6074000000e-04,7.2828000000e-04,7.1554000000e-04
-6.0000000000e-01,6.9356000000e-04,6.6116000000e-04,6.8252000000e-04,7.4992000000e-04,7.3956000000e-04
-6.1000000000e-01,7.1610000000e-04,6.7852000000e-04,7.0146000000e-04,7.7208000000e-04,7.6016000000e-04
-6.2000000000e-01,7.3620000000e-04,6.9096000000e-04,7.2244000000e-04,7.9088000000e-04,7.8228000000e-04
-6.3000000000e-01,7.6052000000e-04,7.1084000000e-04,7.4438000000e-04,8.1416000000e-04,8.0222000000e-04
-6.4000000000e-01,7.7730000000e-04,7.3058000000e-04,7.6526000000e-04,8.3602000000e-04,8.2406000000e-04
-6.5000000000e-01,7.9636000000e-04,7.5366000000e-04,7.9172000000e-04,8.6078000000e-04,8.4932000000e-04
-6.6000000000e-01,8.2448000000e-04,7.7556000000e-04,8.1820000000e-04,8.8744000000e-04,8.7268000000e-04
-6.7000000000e-01,8.4312000000e-04,7.8752000000e-04,8.3966000000e-04,9.0748000000e-04,8.9928000000e-04
-6.8000000000e-01,8.6626000000e-04,8.0806000000e-04,8.6440000000e-04,9.3196000000e-04,9.2106000000e-04
-6.9000000000e-01,8.9826000000e-04,8.3276000000e-04,8.8844000000e-04,9.6358000000e-04,9.4724000000e-04
-7.0000000000e-01,9.1904000000e-04,8.7622000000e-04,9.1034000000e-04,9.8792000000e-04,9.7264000000e-04
-7.1000000000e-01,9.4710000000e-04,8.9674000000e-04,9.3216000000e-04,1.0150000000e-03,1.0052000000e-03
-7.2000000000e-01,9.7668000000e-04,9.1054000000e-04,9.5976000000e-04,1.0420000000e-03,1.0316000000e-03
-7.3000000000e-01,1.0062000000e-03,9.3696000000e-04,9.8726000000e-04,1.0710000000e-03,1.0598000000e-03
-7.4000000000e-01,1.0338000000e-03,9.8332000000e-04,1.0168000000e-03,1.0956000000e-03,1.0886000000e-03
-7.5000000000e-01,1.0614000000e-03,1.0276000000e-03,1.0452000000e-03,1.1314000000e-03,1.1214000000e-03
-7.6000000000e-01,1.0926000000e-03,1.0554000000e-03,1.0772000000e-03,1.1630000000e-03,1.1532000000e-03
-7.7000000000e-01,1.1230000000e-03,1.0716000000e-03,1.1086000000e-03,1.1876000000e-03,1.1814000000e-03
-7.8000000000e-01,1.1574000000e-03,1.1100000000e-03,1.1406000000e-03,1.2230000000e-03,1.2202000000e-03
-7.9000000000e-01,1.1896000000e-03,1.1400000000e-03,1.1788000000e-03,1.2530000000e-03,1.2536000000e-03
-8.0000000000e-01,1.2198000000e-03,1.1752000000e-03,1.1994000000e-03,1.2864000000e-03,1.2722000000e-03
-8.1000000000e-01,1.2600000000e-03,1.2098000000e-03,1.2412000000e-03,1.3250000000e-03,1.3086000000e-03
-8.2000000000e-01,1.3064000000e-03,1.2480000000e-03,1.2716000000e-03,1.3500000000e-03,1.3486000000e-03
