# Saved on 2025-06-18T14:54:49.302446
# Name: Quinn
# Sample_ID: Batch3_F5_TPTE35
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -1.5
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.00095
#   max_gtarget: 0.001
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
# SmartProgram:
#   min_gtarget: 0.00095
#   max_gtarget: 0.001
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 60
#   SampleRate: 60
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,1.8520000000e-09,1.1959000000e-08,3.0508000000e-08,1.3486000000e-08,2.8253000000e-08
-1.5000000000e-02,3.4072000000e-06,3.2921000000e-06,3.6829000000e-06,4.1434000000e-06,4.0151000000e-06
-3.0000000000e-02,6.8411000000e-06,6.7482000000e-06,7.0868000000e-06,8.2087000000e-06,8.2637000000e-06
-4.5000000000e-02,1.0216000000e-05,1.0050000000e-05,1.0932000000e-05,1.2556000000e-05,1.2170000000e-05
-6.0000000000e-02,1.3642000000e-05,1.3372000000e-05,1.4374000000e-05,1.6702000000e-05,1.6360000000e-05
-7.5000000000e-02,1.6976000000e-05,1.6850000000e-05,1.8040000000e-05,2.0822000000e-05,2.0636000000e-05
-9.0000000000e-02,2.0540000000e-05,2.0546000000e-05,2.1784000000e-05,2.5244000000e-05,2.4730000000e-05
-1.0500000000e-01,2.4258000000e-05,2.4140000000e-05,2.5176000000e-05,2.9732000000e-05,2.9224000000e-05
-1.2000000000e-01,2.8062000000e-05,2.7776000000e-05,2.8598000000e-05,3.3976000000e-05,3.3668000000e-05
-1.3500000000e-01,3.1694000000e-05,3.1718000000e-05,3.3288000000e-05,3.8512000000e-05,3.7812000000e-05
-1.5000000000e-01,3.5732000000e-05,3.5512000000e-05,3.6840000000e-05,4.2826000000e-05,4.2332000000e-05
-1.6500000000e-01,3.9592000000e-05,3.9174000000e-05,4.0294000000e-05,4.7672000000e-05,4.6740000000e-05
-1.8000000000e-01,4.3990000000e-05,4.3190000000e-05,4.4564000000e-05,5.2288000000e-05,5.1384000000e-05
-1.9500000000e-01,4.8116000000e-05,4.7110000000e-05,4.8662000000e-05,5.7094000000e-05,5.6044000000e-05
-2.1000000000e-01,5.2456000000e-05,5.1282000000e-05,5.2532000000e-05,6.1674000000e-05,6.0680000000e-05
-2.2500000000e-01,5.6890000000e-05,5.5432000000e-05,5.6654000000e-05,6.6750000000e-05,6.5582000000e-05
-2.4000000000e-01,6.1390000000e-05,5.9614000000e-05,6.1142000000e-05,7.1646000000e-05,7.0556000000e-05
-2.5500000000e-01,6.5980000000e-05,6.4046000000e-05,6.5660000000e-05,7.6872000000e-05,7.5482000000e-05
-2.7000000000e-01,7.0730000000e-05,6.8510000000e-05,7.0086000000e-05,8.2310000000e-05,8.0912000000e-05
-2.8500000000e-01,7.5460000000e-05,7.2866000000e-05,7.4726000000e-05,8.8022000000e-05,8.6082000000e-05
-3.0000000000e-01,8.0520000000e-05,7.7488000000e-05,7.9446000000e-05,9.2076000000e-05,9.1032000000e-05
-3.1500000000e-01,8.5476000000e-05,8.2444000000e-05,8.4336000000e-05,9.7682000000e-05,9.6494000000e-05
-3.3000000000e-01,9.0732000000e-05,8.7212000000e-05,8.9312000000e-05,1.0336000000e-04,1.0290000000e-04
-3.4500000000e-01,9.5864000000e-05,9.2458000000e-05,9.4464000000e-05,1.0886000000e-04,1.0780000000e-04
-3.6000000000e-01,1.0186000000e-04,9.7780000000e-05,9.9536000000e-05,1.1468000000e-04,1.1370000000e-04
-3.7500000000e-01,1.0678000000e-04,1.0284000000e-04,1.0522000000e-04,1.2074000000e-04,1.1968000000e-04
-3.9000000000e-01,1.1254000000e-04,1.0796000000e-04,1.1032000000e-04,1.2690000000e-04,1.2596000000e-04
-4.0500000000e-01,1.1792000000e-04,1.1330000000e-04,1.1582000000e-04,1.3246000000e-04,1.3194000000e-04
-4.2000000000e-01,1.2360000000e-04,1.1912000000e-04,1.2150000000e-04,1.3826000000e-04,1.3826000000e-04
-4.3500000000e-01,1.2952000000e-04,1.2482000000e-04,1.2714000000e-04,1.4510000000e-04,1.4498000000e-04
-4.5000000000e-01,1.3766000000e-04,1.3082000000e-04,1.3356000000e-04,1.5096000000e-04,1.5130000000e-04
-4.6500000000e-01,1.4250000000e-04,1.3682000000e-04,1.3952000000e-04,1.5588000000e-04,1.5802000000e-04
-4.8000000000e-01,1.4866000000e-04,1.4258000000e-04,1.4594000000e-04,1.6168000000e-04,1.6500000000e-04
-4.9500000000e-01,1.5492000000e-04,1.4876000000e-04,1.5210000000e-04,1.6694000000e-04,1.7200000000e-04
-5.1000000000e-01,1.6196000000e-04,1.5516000000e-04,1.5868000000e-04,1.7348000000e-04,1.7872000000e-04
-5.2500000000e-01,1.6938000000e-04,1.6192000000e-04,1.6542000000e-04,1.8054000000e-04,1.8618000000e-04
-5.4000000000e-01,1.7588000000e-04,1.6814000000e-04,1.7260000000e-04,1.8740000000e-04,1.9328000000e-04
-5.5500000000e-01,1.8414000000e-04,1.7474000000e-04,1.7928000000e-04,1.9492000000e-04,2.0122000000e-04
-5.7000000000e-01,1.9084000000e-04,1.8168000000e-04,1.8660000000e-04,2.0230000000e-04,2.0896000000e-04
-5.8500000000e-01,1.9928000000e-04,1.8874000000e-04,1.9426000000e-04,2.1022000000e-04,2.1694000000e-04
-6.0000000000e-01,2.0672000000e-04,1.9562000000e-04,2.0166000000e-04,2.1792000000e-04,2.2476000000e-04
-6.1500000000e-01,2.1546000000e-04,2.0342000000e-04,2.0960000000e-04,2.2600000000e-04,2.3302000000e-04
-6.3000000000e-01,2.2422000000e-04,2.1106000000e-04,2.1844000000e-04,2.3388000000e-04,2.4170000000e-04
-6.4500000000e-01,2.3226000000e-04,2.1800000000e-04,2.2582000000e-04,2.4272000000e-04,2.5084000000e-04
-6.6000000000e-01,2.4094000000e-04,2.2648000000e-04,2.3434000000e-04,2.5126000000e-04,2.5976000000e-04
-6.7500000000e-01,2.5000000000e-04,2.3492000000e-04,2.4312000000e-04,2.6032000000e-04,2.6854000000e-04
-6.9000000000e-01,2.5816000000e-04,2.4290000000e-04,2.5174000000e-04,2.7014000000e-04,2.7814000000e-04
-7.0500000000e-01,2.6778000000e-04,2.5202000000e-04,2.6104000000e-04,2.7964000000e-04,2.8746000000e-04
-7.2000000000e-01,2.7774000000e-04,2.6078000000e-04,2.7068000000e-04,2.8984000000e-04,2.9738000000e-04
-7.3500000000e-01,2.8650000000e-04,2.6978000000e-04,2.8026000000e-04,2.9960000000e-04,3.0804000000e-04
-7.5000000000e-01,2.9606000000e-04,2.7886000000e-04,2.9036000000e-04,3.1024000000e-04,3.1818000000e-04
-7.6500000000e-01,3.0686000000e-04,2.8856000000e-04,2.9964000000e-04,3.2016000000e-04,3.2798000000e-04
-7.8000000000e-01,3.1714000000e-04,2.9922000000e-04,3.0972000000e-04,3.3120000000e-04,3.3874000000e-04
-7.9500000000e-01,3.2786000000e-04,3.0888000000e-04,3.2050000000e-04,3.4224000000e-04,3.4920000000e-04
-8.1000000000e-01,3.3866000000e-04,3.1904000000e-04,3.3130000000e-04,3.5360000000e-04,3.6044000000e-04
-8.2500000000e-01,3.5006000000e-04,3.2896000000e-04,3.4218000000e-04,3.6426000000e-04,3.7220000000e-04
-8.4000000000e-01,3.6168000000e-04,3.3940000000e-04,3.5318000000e-04,3.7610000000e-04,3.8382000000e-04
-8.5500000000e-01,3.7310000000e-04,3.5058000000e-04,3.6468000000e-04,3.8802000000e-04,3.9616000000e-04
-8.7000000000e-01,3.8490000000e-04,3.6144000000e-04,3.7634000000e-04,3.9994000000e-04,4.0718000000e-04
-8.8500000000e-01,3.9756000000e-04,3.7366000000e-04,3.8882000000e-04,4.1270000000e-04,4.1964000000e-04
-9.0000000000e-01,4.1002000000e-04,3.8580000000e-04,4.0130000000e-04,4.2566000000e-04,4.3308000000e-04
-9.1500000000e-01,4.2202000000e-04,3.9776000000e-04,4.1352000000e-04,4.3800000000e-04,4.4602000000e-04
-9.3000000000e-01,4.3522000000e-04,4.1540000000e-04,4.2652000000e-04,4.5076000000e-04,4.5770000000e-04
-9.4500000000e-01,4.4764000000e-04,4.2292000000e-04,4.3898000000e-04,4.6488000000e-04,4.7336000000e-04
-9.6000000000e-01,4.6102000000e-04,4.3654000000e-04,4.5300000000e-04,4.7818000000e-04,4.8704000000e-04
-9.7500000000e-01,4.7574000000e-04,4.4994000000e-04,4.6712000000e-04,4.9260000000e-04,5.0050000000e-04
-9.9000000000e-01,4.9378000000e-04,4.6376000000e-04,4.8138000000e-04,5.0696000000e-04,5.1580000000e-04
-1.0050000000e+00,5.0404000000e-04,4.7734000000e-04,4.9616000000e-04,5.2130000000e-04,5.3064000000e-04
-1.0200000000e+00,5.2046000000e-04,4.9134000000e-04,5.1014000000e-04,5.3690000000e-04,5.4580000000e-04
-1.0350000000e+00,5.3310000000e-04,5.0692000000e-04,5.2458000000e-04,5.5084000000e-04,5.6100000000e-04
-1.0500000000e+00,5.4860000000e-04,5.2476000000e-04,5.4090000000e-04,5.6850000000e-04,5.7696000000e-04
-1.0650000000e+00,5.6468000000e-04,5.3794000000e-04,5.5634000000e-04,5.8826000000e-04,6.0760000000e-04
-1.0800000000e+00,5.8244000000e-04,5.5512000000e-04,5.7262000000e-04,5.9950000000e-04,6.2482000000e-04
-1.0950000000e+00,5.9576000000e-04,5.7334000000e-04,5.9158000000e-04,6.1754000000e-04,6.3680000000e-04
-1.1100000000e+00,6.1420000000e-04,5.8590000000e-04,6.0558000000e-04,6.3648000000e-04,6.5468000000e-04
-1.1250000000e+00,6.3084000000e-04,6.0328000000e-04,6.2438000000e-04,6.4974000000e-04,6.7298000000e-04
-1.1400000000e+00,6.4696000000e-04,6.2236000000e-04,6.4418000000e-04,6.7082000000e-04,6.8862000000e-04
-1.1550000000e+00,6.6966000000e-04,6.4116000000e-04,6.6066000000e-04,6.9448000000e-04,7.0012000000e-04
-1.1700000000e+00,6.8792000000e-04,6.5580000000e-04,6.7588000000e-04,7.0894000000e-04,7.1782000000e-04
-1.1850000000e+00,7.0288000000e-04,6.7654000000e-04,6.9392000000e-04,7.2808000000e-04,7.3686000000e-04
-1.2000000000e+00,7.2980000000e-04,6.8572000000e-04,7.1666000000e-04,7.4734000000e-04,7.5790000000e-04
-1.2150000000e+00,7.4214000000e-04,7.0620000000e-04,7.2842000000e-04,7.7552000000e-04,7.8128000000e-04
-1.2300000000e+00,7.6652000000e-04,7.2318000000e-04,7.5378000000e-04,7.9176000000e-04,8.0972000000e-04
-1.2450000000e+00,7.8252000000e-04,7.4504000000e-04,7.7148000000e-04,8.1020000000e-04,8.2598000000e-04
-1.2600000000e+00,8.0188000000e-04,7.7648000000e-04,7.9578000000e-04,8.3214000000e-04,8.4554000000e-04
-1.2750000000e+00,8.2090000000e-04,7.9618000000e-04,8.1718000000e-04,8.4920000000e-04,8.6420000000e-04
-1.2900000000e+00,8.4704000000e-04,8.0632000000e-04,8.2210000000e-04,8.7376000000e-04,8.9702000000e-04
-1.3050000000e+00,8.7476000000e-04,8.4238000000e-04,8.6070000000e-04,9.0896000000e-04,9.2174000000e-04
-1.3200000000e+00,8.9640000000e-04,8.5214000000e-04,8.7396000000e-04,9.3460000000e-04,9.2506000000e-04
-1.3350000000e+00,9.3254000000e-04,8.8060000000e-04,9.0508000000e-04,9.5152000000e-04,9.7058000000e-04
-1.3500000000e+00,9.6030000000e-04,9.0412000000e-04,9.0942000000e-04,9.6926000000e-04,9.8152000000e-04
-1.3650000000e+00,9.8678000000e-04,9.4536000000e-04,9.3732000000e-04,9.8904000000e-04,1.0101200000e-03
-1.3800000000e+00,1.0172000000e-03,9.5780000000e-04,9.7268000000e-04,1.0246000000e-03,1.0248000000e-03
-1.3950000000e+00,1.0320000000e-03,9.6934000000e-04,9.9334000000e-04,1.0448000000e-03,1.0572000000e-03
-1.4100000000e+00,1.0368000000e-03,1.0010000000e-03,1.0482000000e-03,1.0782000000e-03,1.0882000000e-03
-1.4250000000e+00,1.0732000000e-03,1.0494000000e-03,1.0608000000e-03,1.1276000000e-03,1.1076000000e-03
-1.4400000000e+00,1.1122000000e-03,1.0960000000e-03,1.0882000000e-03,1.1468000000e-03,1.1336000000e-03
-1.4550000000e+00,1.1456000000e-03,1.0974000000e-03,1.0938000000e-03,1.1764000000e-03,1.1772000000e-03
-1.4700000000e+00,1.1814000000e-03,1.1480000000e-03,1.1400000000e-03,1.2054000000e-03,1.2282000000e-03
-1.4850000000e+00,1.2138000000e-03,1.1854000000e-03,1.1608000000e-03,1.2252000000e-03,1.2352000000e-03
-1.5000000000e+00,1.2142000000e-03,1.2756000000e-03,1.2402000000e-03,1.3202000000e-03,1.2984000000e-03
-1.5000000000e+00,1.2436000000e-03,1.2516000000e-03,1.2304000000e-03,2.7418000000e-03,1.2560000000e-03
-1.4850000000e+00,1.2008000000e-03,1.1918000000e-03,1.1342000000e-03,1.1390000000e-03,1.2688000000e-03
-1.4700000000e+00,1.1938000000e-03,1.2142000000e-03,1.1360400000e-03,1.1182000000e-03,1.2506000000e-03
-1.4550000000e+00,1.1354000000e-03,1.1524000000e-03,1.0938400000e-03,1.1088000000e-03,1.2488000000e-03
-1.4400000000e+00,1.1096000000e-03,1.1206000000e-03,1.0789800000e-03,1.0904000000e-03,1.1836000000e-03
-1.4250000000e+00,1.1094000000e-03,1.0746000000e-03,1.1118200000e-03,1.1180000000e-03,1.1784000000e-03
-1.4100000000e+00,1.1291600000e-03,1.0422000000e-03,1.0588200000e-03,1.0558000000e-03,1.2016000000e-03
-1.3950000000e+00,1.0510400000e-03,1.0328000000e-03,1.0421000000e-03,1.0660200000e-03,1.1414000000e-03
-1.3800000000e+00,1.0404800000e-03,1.0206000000e-03,1.0270000000e-03,1.0589400000e-03,1.1170600000e-03
-1.3650000000e+00,1.0374000000e-03,1.0108000000e-03,9.9888000000e-04,1.0199600000e-03,1.1004800000e-03
-1.3500000000e+00,1.0335400000e-03,1.0203200000e-03,9.7744000000e-04,1.0060000000e-03,1.0704400000e-03
-1.3350000000e+00,1.0309000000e-03,9.5838000000e-04,9.6708000000e-04,1.0443200000e-03,1.0480800000e-03
-1.3200000000e+00,1.0163600000e-03,9.8722000000e-04,9.4120000000e-04,1.0409800000e-03,1.0503600000e-03
-1.3050000000e+00,9.8448000000e-04,9.4014000000e-04,9.2224000000e-04,9.8576000000e-04,9.9060000000e-04
-1.2900000000e+00,9.3296000000e-04,9.1548000000e-04,8.6938000000e-04,9.6460000000e-04,9.9710000000e-04
-1.2750000000e+00,8.9212000000e-04,9.3322000000e-04,9.0042000000e-04,9.4024000000e-04,9.7728000000e-04
