# Saved on 2025-07-12T14:34:50.096128
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPT42
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.4400000000e-04,4.9249072617e-04,5.8250177972e-04,6.9057758083e-04,8.0747216998e-04
1.0001440000e+00,4.9302274419e-04,5.8615674789e-04,7.0158028393e-04,8.0985904788e-04
2.0001440000e+00,4.9280031817e-04,6.0280555772e-04,6.9727808295e-04,8.0772224464e-04
3.0001440000e+00,4.9318430683e-04,6.0272264818e-04,6.9736735895e-04,8.0666002759e-04
4.0001440000e+00,4.9292120821e-04,5.8283174440e-04,6.9761888881e-04,8.0967838585e-04
5.0001440000e+00,4.9257985665e-04,5.8442914451e-04,6.9740410254e-04,8.0591351434e-04
6.0001440000e+00,4.9305639550e-04,5.8544697822e-04,7.0316229539e-04,8.0916841398e-04
7.0001440000e+00,4.9327962188e-04,5.8669615100e-04,6.9680441811e-04,8.0982201325e-04
8.0001440000e+00,4.9298756494e-04,5.8325796999e-04,6.9938709203e-04,8.0846271885e-04
9.0001440000e+00,4.9265603593e-04,5.8341152908e-04,6.9758483733e-04,8.1167243479e-04
1.0000144000e+01,4.9324757128e-04,5.8586214436e-04,6.9652414822e-04,8.0879581219e-04
1.1000144000e+01,4.9277576181e-04,5.8649115090e-04,6.9068599259e-04,8.0842575699e-04
1.2000144000e+01,4.8838650400e-04,5.8659210481e-04,6.9840927608e-04,8.0425154010e-04
1.3000144000e+01,4.8773217713e-04,5.8615794842e-04,7.0017442340e-04,8.0858240835e-04
1.4000144000e+01,4.8838646762e-04,5.8445784816e-04,7.0040739956e-04,8.0163823441e-04
1.5000144000e+01,4.8857025831e-04,6.0027887230e-04,7.0044283348e-04,8.0830512161e-04
1.6000144000e+01,4.8994719691e-04,6.0151367506e-04,7.0011046773e-04,8.0875535787e-04
1.7000144000e+01,4.8965674068e-04,6.0442918766e-04,6.9855894253e-04,8.0718178651e-04
1.8000144000e+01,4.8928817705e-04,6.0523103457e-04,6.9893176260e-04,8.0451092799e-04
1.9000144000e+01,4.8876630899e-04,6.0487007431e-04,6.9920803071e-04,8.0295525549e-04
2.0000144000e+01,4.8850946769e-04,6.0505237343e-04,6.9263660407e-04,8.0522600911e-04
2.1000144000e+01,4.8887264711e-04,6.0473194026e-04,6.9189198257e-04,8.0781232100e-04
2.2000144000e+01,4.8842393880e-04,5.9002362832e-04,6.9090798206e-04,8.0913254351e-04
2.3000144000e+01,4.8826692364e-04,5.9039648477e-04,6.9105648436e-04,8.1121157564e-04
2.4000144000e+01,4.9474299885e-04,6.0438254877e-04,6.9292764238e-04,8.0723482824e-04
2.5000144000e+01,4.8942747526e-04,6.0492133343e-04,6.8432418630e-04,8.0786863691e-04
2.6000144000e+01,4.8854293709e-04,5.9065489040e-04,6.8510977144e-04,8.0813872046e-04
2.7000144000e+01,4.8845100537e-04,5.8984231146e-04,6.8455570727e-04,8.0839272414e-04
2.8000144000e+01,4.8855628847e-04,5.8970326791e-04,6.8463348725e-04,8.0808305938e-04
2.9000144000e+01,4.8869365855e-04,5.8936708228e-04,6.8423374614e-04,8.0614241597e-04
