# Saved on 2025-06-19T15:02:21.172870
# Name: Evan
# Sample_ID: Batch3_F5_TPTE40
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1.5
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,1.5380000000e-08,4.0906000000e-08,1.7620000000e-08,1.5013000000e-08,4.2680000000e-08
-1.5000000000e-02,5.1836000000e-06,5.3498000000e-06,8.3945000000e-06,8.2003000000e-06,8.7387000000e-06
-3.0000000000e-02,1.0326000000e-05,1.0886000000e-05,1.7214000000e-05,1.6268000000e-05,1.7332000000e-05
-4.5000000000e-02,1.5688000000e-05,1.6452000000e-05,2.5468000000e-05,2.4680000000e-05,2.6260000000e-05
-6.0000000000e-02,2.1000000000e-05,2.1900000000e-05,3.3662000000e-05,3.2898000000e-05,3.5104000000e-05
-7.5000000000e-02,2.6332000000e-05,2.7252000000e-05,4.2260000000e-05,4.1412000000e-05,4.3928000000e-05
-9.0000000000e-02,3.1824000000e-05,3.2776000000e-05,5.0526000000e-05,4.9824000000e-05,5.2998000000e-05
-1.0500000000e-01,3.7264000000e-05,3.8762000000e-05,5.9298000000e-05,5.8084000000e-05,6.1746000000e-05
-1.2000000000e-01,4.2640000000e-05,4.4648000000e-05,6.8040000000e-05,6.6448000000e-05,7.0184000000e-05
-1.3500000000e-01,4.8052000000e-05,5.0184000000e-05,7.6646000000e-05,7.5210000000e-05,7.8750000000e-05
-1.5000000000e-01,5.3718000000e-05,5.6410000000e-05,8.5834000000e-05,8.3810000000e-05,8.8130000000e-05
-1.6500000000e-01,5.9258000000e-05,6.2394000000e-05,9.4900000000e-05,9.2788000000e-05,9.7042000000e-05
-1.8000000000e-01,6.5086000000e-05,6.8612000000e-05,1.0424000000e-04,1.0262000000e-04,1.0698000000e-04
-1.9500000000e-01,7.1290000000e-05,7.5288000000e-05,1.1376000000e-04,1.1210000000e-04,1.1640000000e-04
-2.1000000000e-01,7.7380000000e-05,8.1762000000e-05,1.2264000000e-04,1.2120000000e-04,1.2606000000e-04
-2.2500000000e-01,8.3786000000e-05,8.8054000000e-05,1.3166000000e-04,1.3034000000e-04,1.3542000000e-04
-2.4000000000e-01,9.0136000000e-05,9.4850000000e-05,1.4212000000e-04,1.3992000000e-04,1.4476000000e-04
-2.5500000000e-01,9.6488000000e-05,1.0142000000e-04,1.5172000000e-04,1.5002000000e-04,1.5504000000e-04
-2.7000000000e-01,1.0560000000e-04,1.0838000000e-04,1.6202000000e-04,1.5996000000e-04,1.6560000000e-04
-2.8500000000e-01,1.1010000000e-04,1.1530000000e-04,1.7120000000e-04,1.6986000000e-04,1.7500000000e-04
-3.0000000000e-01,1.1934000000e-04,1.2272000000e-04,1.8124000000e-04,1.7940000000e-04,1.8514000000e-04
-3.1500000000e-01,1.2642000000e-04,1.3038000000e-04,1.9162000000e-04,1.8980000000e-04,1.9506000000e-04
-3.3000000000e-01,1.3402000000e-04,1.3744000000e-04,2.0104000000e-04,2.0038000000e-04,2.0574000000e-04
-3.4500000000e-01,1.4136000000e-04,1.4532000000e-04,2.1222000000e-04,2.1066000000e-04,2.1676000000e-04
-3.6000000000e-01,1.4832000000e-04,1.5326000000e-04,2.2382000000e-04,2.2154000000e-04,2.2714000000e-04
-3.7500000000e-01,1.5642000000e-04,1.6168000000e-04,2.3352000000e-04,2.3270000000e-04,2.3880000000e-04
-3.9000000000e-01,1.6396000000e-04,1.7030000000e-04,2.4464000000e-04,2.4328000000e-04,2.4934000000e-04
