# Saved on 2025-06-19T15:04:22.233375
# Name: Evan
# Sample_ID: Batch3_F5_TPTE40
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.5
#   Neg_Voltage: -1.6
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A)
0.0000000000e+00,4.5701000000e-08,7.8723000000e-08,8.0837000000e-08,4.7020000000e-08,1.3670000000e-08
-1.6000000000e-02,6.0467000000e-06,6.6288000000e-06,7.4083000000e-06,7.2624000000e-06,6.4234000000e-06
-3.2000000000e-02,1.2554000000e-05,1.3708000000e-05,1.4112000000e-05,1.4110000000e-05,1.2534000000e-05
-4.8000000000e-02,1.8742000000e-05,2.0118000000e-05,2.1068000000e-05,2.1846000000e-05,1.9016000000e-05
-6.4000000000e-02,2.5286000000e-05,2.6662000000e-05,2.8340000000e-05,2.9132000000e-05,2.5644000000e-05
-8.0000000000e-02,3.1716000000e-05,3.4106000000e-05,3.5746000000e-05,3.6186000000e-05,3.2808000000e-05
-9.6000000000e-02,3.8212000000e-05,4.1256000000e-05,4.2824000000e-05,4.3540000000e-05,3.9620000000e-05
-1.1200000000e-01,4.5092000000e-05,4.8800000000e-05,5.0402000000e-05,5.0672000000e-05,4.6558000000e-05
-1.2800000000e-01,5.2398000000e-05,5.6076000000e-05,5.8100000000e-05,5.8568000000e-05,5.3948000000e-05
-1.4400000000e-01,5.9408000000e-05,6.3556000000e-05,6.5500000000e-05,6.6374000000e-05,6.1100000000e-05
-1.6000000000e-01,6.6554000000e-05,7.1362000000e-05,7.2754000000e-05,7.3776000000e-05,6.8424000000e-05
-1.7600000000e-01,7.3648000000e-05,7.9854000000e-05,7.6156000000e-05,8.1938000000e-05,7.6554000000e-05
-1.9200000000e-01,8.1130000000e-05,8.7860000000e-05,8.3638000000e-05,8.9968000000e-05,8.3438000000e-05
-2.0800000000e-01,8.8888000000e-05,9.5038000000e-05,9.1534000000e-05,9.8044000000e-05,9.1218000000e-05
-2.2400000000e-01,9.6470000000e-05,1.0378000000e-04,9.9128000000e-05,1.0658000000e-04,9.9696000000e-05
-2.4000000000e-01,1.0526000000e-04,1.1250000000e-04,1.0720000000e-04,1.1512000000e-04,1.0770000000e-04
-2.5600000000e-01,1.1236000000e-04,1.2088000000e-04,1.1512000000e-04,1.2388000000e-04,1.1602000000e-04
-2.7200000000e-01,1.2150000000e-04,1.3008000000e-04,1.2388000000e-04,1.3240000000e-04,1.2428000000e-04
-2.8800000000e-01,1.3036000000e-04,1.3908000000e-04,1.3200000000e-04,1.4116000000e-04,1.3322000000e-04
-3.0400000000e-01,1.3906000000e-04,1.4792000000e-04,1.4032000000e-04,1.5102000000e-04,1.4222000000e-04
-3.2000000000e-01,1.4820000000e-04,1.5730000000e-04,1.4894000000e-04,1.5982000000e-04,1.5066000000e-04
-3.3600000000e-01,1.5722000000e-04,1.6734000000e-04,1.5826000000e-04,1.6938000000e-04,1.6068000000e-04
-3.5200000000e-01,1.6668000000e-04,1.7860000000e-04,1.7672000000e-04,1.7898000000e-04,1.7006000000e-04
-3.6800000000e-01,1.7684000000e-04,1.8718000000e-04,1.8564000000e-04,1.8868000000e-04,1.7982000000e-04
-3.8400000000e-01,1.8598000000e-04,1.9718000000e-04,1.8606000000e-04,1.9904000000e-04,1.9002000000e-04
-4.0000000000e-01,1.9614000000e-04,2.0776000000e-04,1.9610000000e-04,2.0924000000e-04,1.9962000000e-04
-4.1600000000e-01,2.0628000000e-04,2.1958000000e-04,2.0656000000e-04,2.1932000000e-04,2.1132000000e-04
-4.3200000000e-01,2.1612000000e-04,2.2940000000e-04,2.1652000000e-04,2.3094000000e-04,2.2170000000e-04
-4.4800000000e-01,2.2786000000e-04,2.4080000000e-04,2.2712000000e-04,2.4186000000e-04,2.3186000000e-04
-4.6400000000e-01,2.3798000000e-04,2.5194000000e-04,2.3794000000e-04,2.5368000000e-04,2.4338000000e-04
-4.8000000000e-01,2.4908000000e-04,2.6312000000e-04,2.4956000000e-04,2.6560000000e-04,2.5480000000e-04
-4.9600000000e-01,2.6126000000e-04,2.7514000000e-04,2.5996000000e-04,2.7708000000e-04,2.6650000000e-04
-5.1200000000e-01,2.7254000000e-04,2.8688000000e-04,2.7130000000e-04,2.8990000000e-04,2.7952000000e-04
-5.2800000000e-01,2.8388000000e-04,2.9882000000e-04,2.8290000000e-04,3.0140000000e-04,2.9188000000e-04
-5.4400000000e-01,2.9570000000e-04,3.1216000000e-04,2.9482000000e-04,3.1202000000e-04,3.0274000000e-04
-5.6000000000e-01,3.0910000000e-04,3.2428000000e-04,3.0746000000e-04,3.2432000000e-04,3.1578000000e-04
-5.7600000000e-01,3.2098000000e-04,3.3736000000e-04,3.1834000000e-04,3.3762000000e-04,3.2790000000e-04
-5.9200000000e-01,3.3328000000e-04,3.5088000000e-04,3.3216000000e-04,3.5058000000e-04,3.4380000000e-04
-6.0800000000e-01,3.4616000000e-04,3.6426000000e-04,3.4534000000e-04,3.6300000000e-04,3.5502000000e-04
-6.2400000000e-01,3.5984000000e-04,3.7836000000e-04,3.5812000000e-04,3.7732000000e-04,3.7182000000e-04
-6.4000000000e-01,3.7338000000e-04,3.8960000000e-04,3.7168000000e-04,3.9142000000e-04,3.8438000000e-04
-6.5600000000e-01,3.8620000000e-04,4.0538000000e-04,3.8554000000e-04,4.0640000000e-04,3.9914000000e-04
-6.7200000000e-01,4.0124000000e-04,4.1792000000e-04,3.9976000000e-04,4.2030000000e-04,4.1306000000e-04
-6.8800000000e-01,4.1586000000e-04,4.3210000000e-04,4.1488000000e-04,4.3500000000e-04,4.2818000000e-04
-7.0400000000e-01,4.3024000000e-04,4.5014000000e-04,4.2856000000e-04,4.5018000000e-04,4.4360000000e-04
-7.2000000000e-01,4.4576000000e-04,4.6146000000e-04,4.4338000000e-04,4.6702000000e-04,4.5770000000e-04
-7.3600000000e-01,4.6118000000e-04,4.7838000000e-04,4.5924000000e-04,4.8164000000e-04,4.7506000000e-04
-7.5200000000e-01,4.7730000000e-04,4.9446000000e-04,4.7470000000e-04,4.9788000000e-04,4.8762000000e-04
-7.6800000000e-01,4.9830000000e-04,5.1114000000e-04,4.9158000000e-04,5.1378000000e-04,5.0704000000e-04
-7.8400000000e-01,5.1342000000e-04,5.2684000000e-04,5.0662000000e-04,5.3070000000e-04,5.2060000000e-04
-8.0000000000e-01,5.2572000000e-04,5.4394000000e-04,5.2322000000e-04,5.4868000000e-04,5.3926000000e-04
-8.1600000000e-01,5.4364000000e-04,5.6306000000e-04,5.4140000000e-04,5.6494000000e-04,5.5780000000e-04
-8.3200000000e-01,5.6082000000e-04,5.8008000000e-04,5.5878000000e-04,5.8390000000e-04,5.7570000000e-04
-8.4800000000e-01,5.7904000000e-04,5.9722000000e-04,5.7630000000e-04,6.0186000000e-04,5.9242000000e-04
-8.6400000000e-01,6.0072000000e-04,6.1502000000e-04,5.9486000000e-04,6.2090000000e-04,6.1522000000e-04
-8.8000000000e-01,6.1512000000e-04,6.3442000000e-04,6.1508000000e-04,6.3942000000e-04,6.3350000000e-04
-8.9600000000e-01,6.3506000000e-04,6.5396000000e-04,6.3244000000e-04,6.5804000000e-04,6.5250000000e-04
-9.1200000000e-01,6.5378000000e-04,6.7782000000e-04,6.5174000000e-04,6.7932000000e-04,6.7286000000e-04
-9.2800000000e-01,6.7352000000e-04,6.9310000000e-04,6.7194000000e-04,7.0016000000e-04,6.9166000000e-04
-9.4400000000e-01,6.9396000000e-04,7.1590000000e-04,6.9286000000e-04,7.2174000000e-04,7.1224000000e-04
-9.6000000000e-01,7.1802000000e-04,7.4048000000e-04,7.1330000000e-04,7.4040000000e-04,7.3500000000e-04
-9.7600000000e-01,7.3744000000e-04,7.5630000000e-04,7.3434000000e-04,7.6224000000e-04,7.5288000000e-04
-9.9200000000e-01,7.5928000000e-04,7.7836000000e-04,7.5538000000e-04,7.8552000000e-04,7.7362000000e-04
-1.0080000000e+00,7.8258000000e-04,8.0198000000e-04,7.7928000000e-04,8.0214000000e-04,7.9574000000e-04
-1.0240000000e+00,8.0700000000e-04,8.2522000000e-04,8.0168000000e-04,8.2374000000e-04,8.2198000000e-04
-1.0400000000e+00,8.2998000000e-04,8.4970000000e-04,8.2558000000e-04,8.5282000000e-04,8.4284000000e-04
-1.0560000000e+00,8.5160000000e-04,8.7360000000e-04,8.4930000000e-04,8.7290000000e-04,8.6536000000e-04
-1.0720000000e+00,8.7714000000e-04,8.9584000000e-04,8.7190000000e-04,8.9480000000e-04,8.8962000000e-04
-1.0880000000e+00,9.0262000000e-04,9.2112000000e-04,8.9944000000e-04,9.2068000000e-04,9.1710000000e-04
-1.1040000000e+00,9.2854000000e-04,9.4546000000e-04,9.2224000000e-04,9.4682000000e-04,9.3766000000e-04
-1.1200000000e+00,9.5526000000e-04,9.6810000000e-04,9.4938000000e-04,9.7458000000e-04,9.6212000000e-04
-1.1360000000e+00,9.8316000000e-04,9.9770000000e-04,9.7026000000e-04,9.9660000000e-04,9.8892000000e-04
-1.1520000000e+00,1.0086000000e-03,1.0280000000e-03,1.0026000000e-03,1.0266000000e-03,1.0140000000e-03
-1.1680000000e+00,1.0348000000e-03,1.0580000000e-03,1.0314000000e-03,1.0500000000e-03,1.0438000000e-03
-1.1840000000e+00,1.0674000000e-03,1.0926000000e-03,1.0594000000e-03,1.0932000000e-03,1.0680000000e-03
-1.2000000000e+00,1.0932000000e-03,1.1214000000e-03,1.0904000000e-03,1.1178000000e-03,1.1030000000e-03
-1.2160000000e+00,1.1226000000e-03,1.1434000000e-03,1.1178000000e-03,1.1366000000e-03,1.1294000000e-03
-1.2320000000e+00,1.1536000000e-03,1.1672000000e-03,1.1484000000e-03,1.1776000000e-03,1.1580000000e-03
-1.2480000000e+00,1.1840000000e-03,1.2082000000e-03,1.1814000000e-03,1.2110000000e-03,1.1922000000e-03
-1.2640000000e+00,1.2190000000e-03,1.2494000000e-03,1.2172000000e-03,1.2306000000e-03,1.2260000000e-03
-1.2800000000e+00,1.2518000000e-03,1.2762000000e-03,1.2490000000e-03,1.2686000000e-03,1.2594000000e-03
-1.2960000000e+00,1.2846000000e-03,1.3050000000e-03,1.2750000000e-03,1.2958000000e-03,1.2812000000e-03
-1.3120000000e+00,1.3166000000e-03,1.3350000000e-03,1.3110000000e-03,1.3342000000e-03,1.3200000000e-03
-1.3280000000e+00,1.3506000000e-03,1.3708000000e-03,1.3474000000e-03,1.3768000000e-03,1.3610000000e-03
-1.3440000000e+00,1.3890000000e-03,1.4066000000e-03,1.3842000000e-03,1.4244000000e-03,1.4032000000e-03
-1.3600000000e+00,1.4268000000e-03,1.4408000000e-03,1.4184000000e-03,1.4458000000e-03,1.4380000000e-03
-1.3760000000e+00,1.4748000000e-03,1.4804000000e-03,1.4546000000e-03,1.4824000000e-03,1.4638000000e-03
-1.3920000000e+00,1.5048000000e-03,1.5142000000e-03,1.4958000000e-03,1.5358000000e-03,1.4978000000e-03
-1.4080000000e+00,1.5416000000e-03,1.5870000000e-03,1.5376000000e-03,1.5544000000e-03,1.5428000000e-03
-1.4240000000e+00,1.5704000000e-03,1.6074000000e-03,1.5752000000e-03,1.6008000000e-03,1.5784000000e-03
-1.4400000000e+00,1.6084000000e-03,1.6548000000e-03,1.6174000000e-03,1.6442000000e-03,1.6126000000e-03
-1.4560000000e+00,1.6674000000e-03,1.6940000000e-03,1.6550000000e-03,1.6838000000e-03,1.6570000000e-03
-1.4720000000e+00,1.7228000000e-03,1.7246000000e-03,1.7044000000e-03,1.7242000000e-03,1.6978000000e-03
-1.4880000000e+00,1.7614000000e-03,1.7528000000e-03,1.7304000000e-03,1.7760000000e-03,1.7410000000e-03
-1.5040000000e+00,1.8012000000e-03,1.7930000000e-03,1.7836000000e-03,1.8026000000e-03,1.7836000000e-03
-1.5200000000e+00,1.8486000000e-03,1.8574000000e-03,1.8368000000e-03,1.8590000000e-03,1.8132000000e-03
-1.5360000000e+00,1.9156000000e-03,1.9026000000e-03,1.8874000000e-03,1.8882000000e-03,1.8732000000e-03
-1.5520000000e+00,1.9474000000e-03,1.9678000000e-03,1.9514000000e-03,1.9538000000e-03,1.9366000000e-03
-1.5680000000e+00,1.9992000000e-03,2.0402000000e-03,1.9752000000e-03,2.0070000000e-03,1.9728000000e-03
-1.5840000000e+00,2.0554000000e-03,2.0980000000e-03,2.0692000000e-03,2.0382000000e-03,2.0478000000e-03
-1.6000000000e+00,2.1090000000e-03,2.1512000000e-03,2.0954000000e-03,2.1008000000e-03,2.0890000000e-03
-1.6000000000e+00,2.1268000000e-03,2.1310000000e-03,2.1176000000e-03,2.1618000000e-03,2.0980000000e-03
-1.5840000000e+00,2.0984000000e-03,2.1478000000e-03,2.1478000000e-03,2.0850000000e-03,2.0676000000e-03
-1.5680000000e+00,1.9958000000e-03,2.0336000000e-03,2.0572000000e-03,2.0342000000e-03,2.0176000000e-03
-1.5520000000e+00,1.9478000000e-03,2.0144000000e-03,1.9544000000e-03,2.0114000000e-03,1.9856000000e-03
-1.5360000000e+00,1.9018000000e-03,1.9396000000e-03,1.9248000000e-03,1.9258000000e-03,1.9098000000e-03
-1.5200000000e+00,1.8548000000e-03,1.8854000000e-03,1.8668000000e-03,1.8542000000e-03,1.8442000000e-03
-1.5040000000e+00,1.8210000000e-03,1.8590000000e-03,1.8346000000e-03,1.7968000000e-03,1.8146000000e-03
-1.4880000000e+00,1.8096000000e-03,1.8090000000e-03,1.8144000000e-03,1.7732000000e-03,1.7866000000e-03
-1.4720000000e+00,1.7826000000e-03,1.7720000000e-03,1.7816000000e-03,1.7242000000e-03,1.7632000000e-03
-1.4560000000e+00,1.7760000000e-03,1.7432000000e-03,1.7374000000e-03,1.7486000000e-03,1.7062000000e-03
-1.4400000000e+00,1.7516000000e-03,1.6928000000e-03,1.7224000000e-03,1.6618000000e-03,1.6604000000e-03
-1.4240000000e+00,1.7358000000e-03,1.6914000000e-03,1.6812000000e-03,1.6028000000e-03,1.6294000000e-03
-1.4080000000e+00,1.6994000000e-03,1.7034000000e-03,1.6608000000e-03,1.5742000000e-03,1.6156000000e-03
-1.3920000000e+00,3.3564000000e-03,1.6606000000e-03,1.6186000000e-03,1.5560000000e-03,1.5964000000e-03
-1.3760000000e+00,3.3486000000e-03,1.6648000000e-03,1.6076000000e-03,1.5152000000e-03,1.5374000000e-03
-1.3600000000e+00,3.3120000000e-03,1.6188000000e-03,1.5300000000e-03,1.4750000000e-03,1.5058000000e-03
-1.3440000000e+00,3.2508000000e-03,1.5778000000e-03,1.4734000000e-03,1.4718000000e-03,1.4910000000e-03
-1.3280000000e+00,3.2190000000e-03,1.4966000000e-03,1.4936000000e-03,1.4680000000e-03,1.4452000000e-03
-1.3120000000e+00,3.1720000000e-03,1.4714000000e-03,1.4960000000e-03,1.4362000000e-03,1.3948000000e-03
-1.2960000000e+00,3.1414000000e-03,1.4448000000e-03,1.4328000000e-03,1.4148000000e-03,1.3516000000e-03
-1.2800000000e+00,3.1092000000e-03,1.4344000000e-03,1.3938000000e-03,1.3764000000e-03,1.3418000000e-03
-1.2640000000e+00,3.0416000000e-03,1.4048000000e-03,1.3652000000e-03,1.3546000000e-03,1.3050000000e-03
-1.2480000000e+00,2.9948000000e-03,1.3886000000e-03,1.3686000000e-03,1.3412000000e-03,1.3094000000e-03
-1.2320000000e+00,2.9194000000e-03,1.3812000000e-03,1.3644000000e-03,1.3050000000e-03,1.2546000000e-03
-1.2160000000e+00,2.8430000000e-03,1.3812000000e-03,1.3586000000e-03,1.3104000000e-03,1.2392000000e-03
-1.2000000000e+00,2.7604000000e-03,1.3448000000e-03,1.2616000000e-03,1.2990000000e-03,1.2370000000e-03
-1.1840000000e+00,2.7052000000e-03,1.3256000000e-03,1.2596000000e-03,1.2198000000e-03,1.1910000000e-03
-1.1680000000e+00,2.6522000000e-03,1.3068000000e-03,1.2250000000e-03,1.1922000000e-03,1.2030000000e-03
-1.1520000000e+00,2.5702000000e-03,1.2416000000e-03,1.2228000000e-03,1.1636000000e-03,1.1498000000e-03
-1.1360000000e+00,2.5110000000e-03,1.2572000000e-03,1.2114000000e-03,1.1446000000e-03,1.1132000000e-03
-1.1200000000e+00,2.4668000000e-03,1.2378000000e-03,1.1822000000e-03,1.1432000000e-03,1.1476000000e-03
-1.1040000000e+00,2.3972000000e-03,1.2878000000e-03,1.1702000000e-03,1.1314000000e-03,1.1094000000e-03
-1.0880000000e+00,2.3788000000e-03,1.2158000000e-03,1.1512000000e-03,1.1256000000e-03,1.1228000000e-03
-1.0720000000e+00,2.3454000000e-03,1.1896000000e-03,1.1272000000e-03,1.1290000000e-03,1.0878400000e-03
-1.0560000000e+00,2.3182000000e-03,1.1868000000e-03,1.1236000000e-03,1.1494000000e-03,1.0794400000e-03
-1.0400000000e+00,2.2836000000e-03,1.1638000000e-03,1.1480000000e-03,1.0996000000e-03,1.0756600000e-03
-1.0240000000e+00,2.2574000000e-03,1.0986000000e-03,1.2052000000e-03,1.0850000000e-03,1.0593400000e-03
-1.0080000000e+00,2.2122000000e-03,1.0814000000e-03,1.0876000000e-03,1.1062000000e-03,1.0834400000e-03
-9.9200000000e-01,2.1768000000e-03,1.1044000000e-03,1.0836000000e-03,1.0744000000e-03,1.0155800000e-03
-9.7600000000e-01,2.1408000000e-03,1.1572000000e-03,1.1206000000e-03,1.1016000000e-03,1.0047600000e-03
-9.6000000000e-01,2.1118000000e-03,1.1674000000e-03,1.0974000000e-03,1.0874000000e-03,1.0120800000e-03
-9.4400000000e-01,2.0696000000e-03,1.1488000000e-03,1.1318000000e-03,1.0736000000e-03,1.0400000000e-03
-9.2800000000e-01,2.0350000000e-03,1.1434000000e-03,1.1514000000e-03,1.0236000000e-03,1.0716000000e-03
-9.1200000000e-01,1.9864000000e-03,1.1144000000e-03,1.1304000000e-03,1.0506000000e-03,1.0672000000e-03
-8.9600000000e-01,1.9516000000e-03,1.1198000000e-03,1.1188000000e-03,1.1114000000e-03,1.1380000000e-03
