# Saved on 2025-07-21T11:41:53.019575
# Name: Shreenidhi
# Sample_ID: Batch6_Sample5_F5_TPTE35
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.00025
#   max_gtarget: 0.00035
#   num_level: 3
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 2
#   v_rst: -3.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Current (A)
7.0000000000e-01,8.2219000000e-10
7.0000000000e-01,7.8669000000e-10
7.0000000000e-01,7.9112000000e-10
7.0000000000e-01,7.8952000000e-10
7.0000000000e-01,7.8410000000e-10
7.0000000000e-01,7.8990000000e-10
7.0000000000e-01,7.8284000000e-10
7.0000000000e-01,7.9535000000e-10
7.0000000000e-01,7.8845000000e-10
7.0000000000e-01,7.8949000000e-10
7.0000000000e-01,7.8344000000e-10
7.0000000000e-01,7.8961000000e-10
7.0000000000e-01,7.8417000000e-10
7.0000000000e-01,7.9194000000e-10
7.0000000000e-01,7.8509000000e-10
7.0000000000e-01,7.7645000000e-10
7.0000000000e-01,7.8444000000e-10
7.0000000000e-01,7.7792000000e-10
8.0000000000e-01,1.0779000000e-09
8.0000000000e-01,1.0809000000e-09
8.0000000000e-01,1.1007000000e-09
8.0000000000e-01,1.1033000000e-09
8.0000000000e-01,1.1137000000e-09
8.0000000000e-01,1.0861000000e-09
8.0000000000e-01,1.0989000000e-09
8.0000000000e-01,1.1277000000e-09
8.0000000000e-01,1.1016000000e-09
8.0000000000e-01,1.0962000000e-09
8.0000000000e-01,1.1070000000e-09
8.0000000000e-01,1.1089000000e-09
8.0000000000e-01,1.0850000000e-09
8.0000000000e-01,1.0882000000e-09
8.0000000000e-01,1.0855000000e-09
8.0000000000e-01,1.0963000000e-09
8.0000000000e-01,1.0804000000e-09
8.0000000000e-01,1.0821000000e-09
8.0000000000e-01,1.0845000000e-09
8.0000000000e-01,1.0859000000e-09
8.0000000000e-01,1.1042000000e-09
9.0000000000e-01,1.5178000000e-09
9.0000000000e-01,1.5219000000e-09
9.0000000000e-01,1.5341000000e-09
9.0000000000e-01,1.5447000000e-09
9.0000000000e-01,1.5109000000e-09
9.0000000000e-01,1.4990000000e-09
9.0000000000e-01,1.5206000000e-09
9.0000000000e-01,1.4863000000e-09
9.0000000000e-01,1.4995000000e-09
9.0000000000e-01,1.5093000000e-09
9.0000000000e-01,1.4908000000e-09
9.0000000000e-01,1.5130000000e-09
9.0000000000e-01,1.5235000000e-09
9.0000000000e-01,1.4997000000e-09
9.0000000000e-01,1.5015000000e-09
9.0000000000e-01,1.4717000000e-09
9.0000000000e-01,1.5043000000e-09
9.0000000000e-01,1.4898000000e-09
9.0000000000e-01,1.4847000000e-09
9.0000000000e-01,1.4950000000e-09
9.0000000000e-01,1.5016000000e-09
1.0000000000e+00,2.0558000000e-09
1.0000000000e+00,2.0407000000e-09
1.0000000000e+00,2.0565000000e-09
1.0000000000e+00,2.0804000000e-09
1.0000000000e+00,2.0432000000e-09
1.0000000000e+00,2.0631000000e-09
1.0000000000e+00,2.0934000000e-09
1.0000000000e+00,2.0817000000e-09
1.0000000000e+00,2.0616000000e-09
1.0000000000e+00,2.0549000000e-09
1.0000000000e+00,2.0529000000e-09
1.0000000000e+00,2.0509000000e-09
1.0000000000e+00,2.0690000000e-09
1.0000000000e+00,2.0822000000e-09
1.0000000000e+00,2.0707000000e-09
1.0000000000e+00,2.0856000000e-09
1.0000000000e+00,2.0402000000e-09
1.0000000000e+00,2.0790000000e-09
1.0000000000e+00,2.0867000000e-09
1.1000000000e+00,2.8554000000e-09
1.1000000000e+00,2.8130000000e-09
1.1000000000e+00,2.8393000000e-09
1.1000000000e+00,2.8006000000e-09
1.1000000000e+00,2.7709000000e-09
1.1000000000e+00,2.7741000000e-09
1.1000000000e+00,2.7608000000e-09
1.1000000000e+00,2.7815000000e-09
1.1000000000e+00,2.7641000000e-09
1.1000000000e+00,2.7932000000e-09
1.1000000000e+00,2.7709000000e-09
1.1000000000e+00,2.7677000000e-09
1.1000000000e+00,2.7949000000e-09
1.1000000000e+00,2.7743000000e-09
1.1000000000e+00,2.7794000000e-09
1.1000000000e+00,2.7282000000e-09
1.1000000000e+00,2.7629000000e-09
1.1000000000e+00,2.8130000000e-09
1.1000000000e+00,2.7663000000e-09
1.1000000000e+00,2.8009000000e-09
1.1000000000e+00,2.7306000000e-09
1.2000000000e+00,3.7025000000e-09
1.2000000000e+00,3.7081000000e-09
1.2000000000e+00,3.7483000000e-09
1.2000000000e+00,3.6375000000e-09
1.2000000000e+00,3.7467000000e-09
1.2000000000e+00,3.6188000000e-09
1.2000000000e+00,3.5655000000e-09
1.2000000000e+00,3.5484000000e-09
1.2000000000e+00,3.5589000000e-09
1.2000000000e+00,3.6466000000e-09
1.2000000000e+00,3.5342000000e-09
1.2000000000e+00,3.5749000000e-09
1.2000000000e+00,3.6051000000e-09
1.2000000000e+00,3.5783000000e-09
1.2000000000e+00,3.6006000000e-09
1.2000000000e+00,3.6685000000e-09
1.2000000000e+00,3.5468000000e-09
1.2000000000e+00,3.6080000000e-09
1.2000000000e+00,3.5235000000e-09
1.2000000000e+00,3.6011000000e-09
1.2000000000e+00,3.5907000000e-09
1.3000000000e+00,4.9019000000e-09
1.3000000000e+00,5.0390000000e-09
1.3000000000e+00,4.9825000000e-09
1.3000000000e+00,4.9686000000e-09
1.3000000000e+00,4.8827000000e-09
1.3000000000e+00,4.8442000000e-09
1.3000000000e+00,4.9973000000e-09
1.3000000000e+00,4.9458000000e-09
1.3000000000e+00,4.9329000000e-09
1.3000000000e+00,4.9098000000e-09
1.3000000000e+00,4.8892000000e-09
1.3000000000e+00,4.9288000000e-09
1.3000000000e+00,4.9000000000e-09
1.3000000000e+00,4.7580000000e-09
1.3000000000e+00,4.9392000000e-09
1.3000000000e+00,4.8338000000e-09
1.3000000000e+00,4.8300000000e-09
1.3000000000e+00,4.8371000000e-09
1.3000000000e+00,4.9200000000e-09
1.3000000000e+00,4.8613000000e-09
1.4000000000e+00,6.7210000000e-09
1.4000000000e+00,5.9909000000e-09
1.4000000000e+00,5.9913000000e-09
1.4000000000e+00,5.8469000000e-09
1.4000000000e+00,5.8051000000e-09
1.4000000000e+00,5.7253000000e-09
1.4000000000e+00,6.1021000000e-09
1.4000000000e+00,6.0017000000e-09
1.4000000000e+00,5.8166000000e-09
1.4000000000e+00,5.9867000000e-09
1.4000000000e+00,5.8781000000e-09
1.4000000000e+00,5.8772000000e-09
1.4000000000e+00,6.0143000000e-09
1.4000000000e+00,6.0690000000e-09
1.4000000000e+00,6.0485000000e-09
