# Saved on 2025-06-18T18:21:31.555440
# Name: Rajnin
# Sample_ID: Batch3_F5_TPTE39
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,1.8440000000e-09,1.9520000000e-08
-1.2000000000e-02,9.4108000000e-07,8.9258000000e-07
-2.4000000000e-02,1.8569000000e-06,1.7254000000e-06
-3.6000000000e-02,2.8979000000e-06,2.6637000000e-06
-4.8000000000e-02,3.8477000000e-06,3.5855000000e-06
-6.0000000000e-02,4.8218000000e-06,4.5282000000e-06
-7.2000000000e-02,5.8463000000e-06,5.4207000000e-06
-8.4000000000e-02,6.8382000000e-06,6.4099000000e-06
-9.6000000000e-02,7.9673000000e-06,7.3931000000e-06
-1.0800000000e-01,9.0358000000e-06,8.4136000000e-06
-1.2000000000e-01,1.0172000000e-05,9.5376000000e-06
-1.3200000000e-01,1.1330000000e-05,1.1032000000e-05
-1.4400000000e-01,1.2618000000e-05,1.1762000000e-05
-1.5600000000e-01,1.3974000000e-05,1.3288000000e-05
-1.6800000000e-01,1.5236000000e-05,1.4154000000e-05
-1.8000000000e-01,1.6540000000e-05,1.6308000000e-05
-1.9200000000e-01,1.8370000000e-05,1.7400000000e-05
-2.0400000000e-01,1.9386000000e-05,1.8870000000e-05
-2.1600000000e-01,2.0874000000e-05,2.0656000000e-05
-2.2800000000e-01,2.2988000000e-05,2.0912000000e-05
-2.4000000000e-01,2.4552000000e-05,2.3500000000e-05
-2.5200000000e-01,2.5726000000e-05,2.5582000000e-05
-2.6400000000e-01,2.8052000000e-05,2.7210000000e-05
-2.7600000000e-01,2.9294000000e-05,2.9018000000e-05
-2.8800000000e-01,3.1844000000e-05,3.0854000000e-05
-3.0000000000e-01,3.3790000000e-05,3.2706000000e-05
-3.1200000000e-01,3.5746000000e-05,3.4044000000e-05
-3.2400000000e-01,3.7538000000e-05,3.6756000000e-05
-3.3600000000e-01,4.0254000000e-05,3.7860000000e-05
-3.4800000000e-01,4.2462000000e-05,4.0898000000e-05
-3.6000000000e-01,4.4888000000e-05,4.3214000000e-05
-3.7200000000e-01,4.7392000000e-05,4.4826000000e-05
-3.8400000000e-01,4.9990000000e-05,4.7478000000e-05
-3.9600000000e-01,5.2864000000e-05,4.9380000000e-05
-4.0800000000e-01,5.5590000000e-05,5.2838000000e-05
-4.2000000000e-01,5.8414000000e-05,5.5258000000e-05
-4.3200000000e-01,6.1296000000e-05,5.7726000000e-05
-4.4400000000e-01,6.4456000000e-05,6.0460000000e-05
-4.5600000000e-01,6.7638000000e-05,6.3722000000e-05
-4.6800000000e-01,6.9954000000e-05,6.5728000000e-05
-4.8000000000e-01,7.4220000000e-05,6.9384000000e-05
-4.9200000000e-01,7.7734000000e-05,7.2696000000e-05
-5.0400000000e-01,8.1322000000e-05,7.5538000000e-05
-5.1600000000e-01,8.5278000000e-05,7.9066000000e-05
-5.2800000000e-01,8.9192000000e-05,8.2090000000e-05
-5.4000000000e-01,9.3544000000e-05,8.5972000000e-05
-5.5200000000e-01,9.7604000000e-05,8.9970000000e-05
-5.6400000000e-01,1.0214000000e-04,9.3868000000e-05
-5.7600000000e-01,1.0686000000e-04,9.7438000000e-05
-5.8800000000e-01,1.1132000000e-04,1.0202000000e-04
-6.0000000000e-01,1.1674000000e-04,1.0588000000e-04
-6.1200000000e-01,1.2176000000e-04,1.1094000000e-04
-6.2400000000e-01,1.2676000000e-04,1.1554000000e-04
-6.3600000000e-01,1.3218000000e-04,1.1940000000e-04
-6.4800000000e-01,1.3776000000e-04,1.2486000000e-04
-6.6000000000e-01,1.4392000000e-04,1.3060000000e-04
-6.7200000000e-01,1.5018000000e-04,1.3520000000e-04
-6.8400000000e-01,1.5638000000e-04,1.4014000000e-04
-6.9600000000e-01,1.6308000000e-04,1.4682000000e-04
-7.0800000000e-01,1.6992000000e-04,1.5306000000e-04
-7.2000000000e-01,1.7692000000e-04,1.5920000000e-04
-7.3200000000e-01,1.8492000000e-04,1.6558000000e-04
-7.4400000000e-01,1.9252000000e-04,1.7240000000e-04
-7.5600000000e-01,2.0054000000e-04,1.7972000000e-04
-7.6800000000e-01,2.0894000000e-04,1.8672000000e-04
-7.8000000000e-01,2.1782000000e-04,1.9476000000e-04
-7.9200000000e-01,2.2686000000e-04,2.0342000000e-04
-8.0400000000e-01,2.3624000000e-04,2.1160000000e-04
-8.1600000000e-01,2.4666000000e-04,2.2040000000e-04
