# Saved on 2025-06-18T18:20:59.957250
# Name: Rajnin
# Sample_ID: Batch3_F5_TPTE39
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.5
#   Neg_Voltage: -1.2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,1.2021000000e-08,0.0000000000e+00
-1.2000000000e-02,8.2616000000e-07,0.0000000000e+00
-2.4000000000e-02,1.6964000000e-06,0.0000000000e+00
-3.6000000000e-02,2.5784000000e-06,0.0000000000e+00
-4.8000000000e-02,3.4931000000e-06,0.0000000000e+00
-6.0000000000e-02,4.4010000000e-06,0.0000000000e+00
-7.2000000000e-02,5.3862000000e-06,0.0000000000e+00
-8.4000000000e-02,6.2854000000e-06,0.0000000000e+00
-9.6000000000e-02,7.3282000000e-06,0.0000000000e+00
-1.0800000000e-01,8.3118000000e-06,0.0000000000e+00
-1.2000000000e-01,9.4069000000e-06,0.0000000000e+00
-1.3200000000e-01,1.0510000000e-05,0.0000000000e+00
-1.4400000000e-01,1.1642000000e-05,0.0000000000e+00
-1.5600000000e-01,1.2824000000e-05,0.0000000000e+00
-1.6800000000e-01,1.4012000000e-05,0.0000000000e+00
-1.8000000000e-01,1.5284000000e-05,0.0000000000e+00
-1.9200000000e-01,1.6670000000e-05,0.0000000000e+00
-2.0400000000e-01,1.8094000000e-05,0.0000000000e+00
-2.1600000000e-01,1.9464000000e-05,0.0000000000e+00
-2.2800000000e-01,2.0988000000e-05,0.0000000000e+00
-2.4000000000e-01,2.2484000000e-05,0.0000000000e+00
