# Saved on 2025-06-18T18:07:00.047656
# Name: Rajnin
# Sample_ID: Batch3_F5_TPTE39
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.01
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A),Loop 2 (A)
0.0000000000e+00,8.6850000000e-09,1.7598000000e-07
-1.0000000000e-02,8.0733000000e-06,7.4160000000e-06
-2.0000000000e-02,1.5564000000e-05,1.5326000000e-05
-3.0000000000e-02,2.3310000000e-05,2.2794000000e-05
-4.0000000000e-02,3.0790000000e-05,3.0626000000e-05
-5.0000000000e-02,3.8734000000e-05,3.8030000000e-05
-6.0000000000e-02,4.6684000000e-05,4.5118000000e-05
-7.0000000000e-02,5.4094000000e-05,5.3390000000e-05
-8.0000000000e-02,6.2166000000e-05,6.1108000000e-05
-9.0000000000e-02,7.0242000000e-05,6.8786000000e-05
-1.0000000000e-01,7.7822000000e-05,7.5920000000e-05
-1.1000000000e-01,8.6130000000e-05,8.3304000000e-05
-1.2000000000e-01,9.4172000000e-05,9.1168000000e-05
-1.3000000000e-01,1.0228000000e-04,9.8926000000e-05
-1.4000000000e-01,1.1030000000e-04,1.0742000000e-04
-1.5000000000e-01,1.1770000000e-04,1.1530000000e-04
-1.6000000000e-01,1.2584000000e-04,1.2318000000e-04
-1.7000000000e-01,1.3436000000e-04,1.3170000000e-04
-1.8000000000e-01,1.4294000000e-04,1.4018000000e-04
-1.9000000000e-01,1.5214000000e-04,1.4846000000e-04
-2.0000000000e-01,1.5962000000e-04,1.5614000000e-04
-2.1000000000e-01,1.6836000000e-04,1.6490000000e-04
-2.2000000000e-01,1.7766000000e-04,1.7298000000e-04
-2.3000000000e-01,1.8746000000e-04,1.8268000000e-04
-2.4000000000e-01,1.9524000000e-04,1.9088000000e-04
-2.5000000000e-01,2.0338000000e-04,1.9958000000e-04
-2.6000000000e-01,2.1274000000e-04,2.0888000000e-04
-2.7000000000e-01,2.2194000000e-04,2.1718000000e-04
-2.8000000000e-01,2.3088000000e-04,2.2646000000e-04
-2.9000000000e-01,2.4048000000e-04,2.3342000000e-04
-3.0000000000e-01,2.4984000000e-04,2.4210000000e-04
-3.1000000000e-01,2.5846000000e-04,2.5406000000e-04
-3.2000000000e-01,2.6788000000e-04,2.6268000000e-04
-3.3000000000e-01,2.7634000000e-04,2.6876000000e-04
